wall_time,step,experience_generation/episode_rew
1729916940,60103,-171.99863
1729916945,60223,-100.9991
1729916961,60701,-149.59911
1729916964,60741,-100.79904
1729916967,60798,-148.89915
1729916968,60812,-187.1983
1729916975,60979,-182.69832
1729916979,60999,-118.53215
1729916983,61103,-156.59987
1729916988,61223,-99.89902
1729917005,61701,-98.89909
1729917007,61741,-137.79851
1729917010,61798,-103.09902
1729917011,61812,-102.09903
1729917018,61979,-100.39906
1729917022,61999,-152.56555
1729917026,62103,-99.19907
1729917031,62223,-99.89907
1729917048,62701,-149.89911
1729917050,62741,-138.99944
1729917051,62754,16.20065
1729917054,62798,-108.29916
1729917055,62812,-98.59905
1729917065,62999,-100.6324
1729917068,63094,94.4
1729917069,63103,-100.49905
1729917074,63223,-124.59901
1729917078,63316,36.30016
1729917089,63639,38.40034
1729917094,63741,-169.899
1729917095,63754,-99.89908
1729917096,63767,14.60051
1729917098,63798,-108.79907
1729917100,63812,-100.59907
1729917110,64094,-112.49892
1729917112,64103,-193.19821
1729917116,64223,-100.59901
1729917121,64316,-105.79907
1729917132,64639,-184.89835
1729917137,64741,-105.19909
1729917138,64754,-165.69881
1729917140,64767,-102.19904
1729917142,64798,-99.39908
1729917143,64812,-111.99915
1729917153,65094,-101.29901
1729917155,65103,-155.40068
1729917160,65223,-101.899
1729917163,65299,79.59998
1729917164,65316,-98.99905
1729917176,65639,-120.99886
1729917180,65741,-105.99901
1729917182,65754,-110.09906
1729917183,65767,-107.7991
1729917185,65798,-96.49905
1729917187,65812,-158.39908
1729917197,66103,-97.99908
1729917202,66223,-135.49861
1729917206,66299,-96.1991
1729917208,66316,-103.79904
1729917219,66639,-185.69835
1729917224,66741,-112.7991
1729917225,66754,-151.99983
1729917227,66767,-116.19885
1729917229,66798,-103.19905
1729917230,66812,-104.49902
1729917241,67103,-165.39941
1729917246,67223,-104.39908
1729917250,67299,-112.79912
1729917251,67316,-122.79899
1729917263,67639,-109.39912
1729917267,67741,-99.29907
1729917269,67754,-114.49909
1729917270,67767,-120.89902
1729917272,67798,-104.399
1729917274,67812,-113.29902
1729917285,68103,-97.89909
1729917290,68223,-109.19897
1729917293,68299,-111.09904
1729917295,68316,-102.09904
1729917299,68425,33.7004
1729917307,68639,-155.99895
1729917312,68754,-100.99906
1729917313,68767,-132.39883
1729917316,68798,-119.89899
1729917317,68812,-102.19903
1729917328,69103,-114.59893
1729917331,69172,25.10023
1729917333,69223,-110.49907
1729917337,69299,-123.69887
1729917339,69316,-126.09906
1729917343,69425,-99.39909
1729917344,69446,75.39996
1729917345,69476,65.79994
1729917347,69499,48.10002
1729917356,69754,-116.69897
1729917358,69767,-117.79898
1729917360,69798,-155.89911
1729917361,69812,-105.39903
1729917365,69895,50.20008
1729917379,70299,-119.39898
1729917380,70316,-121.19887
1729917385,70425,-113.19914
1729917388,70476,-120.09893
1729917390,70499,-101.99908
1729917399,70754,-107.09896
1729917401,70767,-113.69898
1729917403,70798,-101.29905
1729917404,70812,-148.19922
1729917408,70895,-121.29887
1729917417,71162,57.59993
1729917423,71299,-111.79897
1729917424,71315,41.5002
1729917425,71316,-152.69966
1729917430,71425,-127.89886
1729917432,71476,-110.19897
1729917434,71499,-127.89877
1729917440,71654,61.40002
1729917446,71798,-109.09907
1729917447,71812,-188.89827
1729917451,71895,-102.39906
1729917461,72162,-151.29895
1729917467,72315,-121.59889
1729917468,72316,-160.99861
1729917472,72425,-104.49908
1729917475,72476,-105.89906
1729917477,72499,-117.89902
1729917483,72654,-120.999
1729917489,72798,-193.59821
1729917491,72812,-193.09821
1729917494,72895,-182.79832
1729917504,73162,-196.59822
1729917510,73315,-114.69904
1729917511,73316,-111.39902
1729917516,73425,-193.9982
1729917518,73476,-157.50002
1729917520,73499,-150.49976
1729917527,73654,-124.09896
1729917531,73764,-6.4991
1729917533,73798,-114.19907
1729917538,73895,-102.99908
1729917547,74162,-118.69896
1729917553,74315,-157.29866
1729917555,74316,-110.19904
1729917556,74344,50.60004
1729917560,74425,-192.39819
1729917562,74476,-114.79894
1729917564,74499,-119.79897
1729917571,74654,-119.59893
1729917575,74764,-117.79895
1729917577,74798,-127.19888
1729917581,74888,8.50034
1729917591,75162,-110.29891
1729917597,75316,-152.30035
1729917599,75344,-114.99889
1729917603,75425,-158.59909
1729917605,75476,-113.19891
1729917607,75499,-185.79834
1729917613,75654,-196.19815
1729917618,75764,-116.59896
1729917620,75798,-193.79817
1729917624,75888,-199.6981
1729917633,76145,14.00058
1729917635,76162,-103.29907
1729917641,76316,-198.49812
1729917643,76344,-199.09814
1729917647,76425,-195.49849
1729917651,76499,-167.50069
1729917653,76549,61.49993
1729917657,76654,-167.3007
1729917661,76764,-101.49909
1729917663,76798,-158.60092
1729917667,76888,-100.59905
1729917676,77145,-157.39864
1729917683,77316,-117.19897
1729917685,77344,-107.79897
1729917688,77425,-116.59898
1729917692,77499,-101.89909
1729917694,77549,-122.89871
1729917699,77654,-100.29901
1729917703,77764,-110.49898
1729917706,77798,-98.6991
1729917709,77888,-103.19903
1729917713,77985,22.70019
1729917717,78057,7.90086
1729917718,78089,22.30018
1729917727,78316,-140.19928
1729917731,78425,-126.89886
1729917736,78549,-101.49908
1729917741,78654,-176.09851
1729917745,78764,-149.19926
1729917748,78798,-106.199
1729917752,78888,-128.99879
1729917754,78956,68.39993
1729917756,78985,-107.39903
1729917760,79057,-126.39897
1729917762,79089,-119.69904
1729917770,79316,-99.2991
1729917775,79425,-97.39907
1729917780,79549,-100.99903
1729917788,79764,-105.69895
1729917789,79777,17.00072
1729917791,79798,-127.29896
1729917795,79888,-181.69881
1729917798,79956,-102.99899
1729917803,80057,-98.99911
1729917805,80089,-174.09882
1729917807,80153,97.5
1729917813,80316,-164.79912
1729917818,80425,-179.69838
1729917823,80549,-104.09898
1729917831,80764,-188.29839
1729917833,80777,-135.39905
1729917835,80798,-186.39842
1729917839,80888,-191.39833
1729917842,80956,-187.59879
1729917846,81057,-109.29889
1729917851,81153,-126.99863
1729917853,81209,-13.49931
1729917858,81316,-113.19906
1729917863,81465,74.79996
1729917867,81549,-158.79889
1729917875,81764,-166.1989
1729917876,81777,-175.99908
1729917878,81798,-176.29878
1729917882,81888,-169.69882
1729917885,81956,-196.49812
1729917890,82057,-191.49818
1729917894,82153,-119.89889
1729917896,82205,53.09993
1729917901,82316,-102.79906
1729917907,82465,-185.19864
1729917911,82549,-191.39839
1729917919,82777,-136.99973
1729917921,82798,-178.19942
1729917925,82888,-188.29886
1729917928,82956,-142.69986
1729917933,83057,-139.49962
1729917937,83153,-118.09888
1729917940,83205,-147.19942
1729917944,83316,-154.59879
1729917945,83322,34.60035
1729917951,83456,-36.99882
1729917955,83549,-116.79887
1729917963,83777,-117.29893
1729917968,83888,-152.59851
1729917971,83956,-151.19904
1729917976,84057,-100.29908
1729917980,84153,-101.19908
1729917983,84205,-148.5985
1729917987,84316,-104.09908
1729917989,84322,-142.49896
1729917993,84449,91.10001
1729917994,84456,-145.39893
1729917998,84549,-112.59894
1729918005,84731,18.40071
1729918008,84777,-98.69909
1729918010,84822,61.79994
1729918015,84956,-98.99905
1729918019,85057,-101.69907
1729918024,85153,-136.5993
1729918026,85205,-107.59916
1729918031,85322,-112.89904
1729918037,85456,-110.79896
1729918041,85549,-99.59903
1729918048,85731,-162.4987
1729918050,85777,-154.49869
1729918053,85822,-104.09898
1729918053,85824,54.99996
1729918059,85956,-107.09908
1729918063,86057,-99.29906
1729918067,86153,-103.19902
1729918070,86205,-162.79886
1729918075,86322,-143.39899
1729918081,86492,35.00034
1729918084,86549,-122.59898
1729918091,86731,-99.7991
1729918094,86777,-100.39908
1729918097,86824,-97.0991
1729918100,86922,84.19997
1729918102,86956,-110.19904
1729918104,86966,-6.19904
1729918111,87153,-101.89907
1729918114,87205,-134.39903
1729918118,87322,-98.39906
1729918125,87492,-110.69919
1729918128,87549,-165.09929
1729918137,87777,-117.79899
1729918139,87824,-109.39902
1729918143,87922,-107.89899
1729918145,87956,-100.89904
1729918147,87966,-102.59917
1729918154,88153,-160.69864
1729918157,88205,-171.99847
1729918161,88322,-97.39907
1729918168,88492,-199.49811
1729918170,88549,-198.09811
1729918179,88777,-129.59894
1729918181,88813,17.70068
1729918182,88824,-198.79811
1729918187,88922,-199.5981
1729918189,88956,-196.89815
1729918196,89153,-134.59901
1729918199,89205,-199.6981
1729918203,89322,-199.79811
1729918209,89492,-190.09888
1729918212,89549,-193.19841
1729918221,89777,-199.49812
1729918223,89813,-197.79825
1729918224,89824,-199.19812
1729918228,89922,-198.69812
1729918230,89956,-198.99812
1729918237,90153,-199.29811
1729918240,90205,-198.19812
1729918245,90322,-199.3981
1729918251,90492,-199.49811
1729918253,90549,-199.6981
1729918262,90777,-198.99814
1729918264,90813,-199.8981
1729918265,90824,-199.59813
1729918269,90922,-199.7981
1729918271,90956,-198.79819
1729918279,91153,-199.8981
1729918281,91205,-199.79811
1729918286,91322,-199.59811
1729918292,91492,-198.79816
1729918295,91549,-198.79816
1729918304,91777,-199.7981
1729918306,91813,-199.6981
1729918307,91824,-199.59811
1729918311,91922,-199.7981
1729918313,91956,-199.6981
1729918321,92153,-199.6981
1729918323,92205,-199.49811
1729918328,92322,-199.7981
1729918335,92492,-199.6981
1729918337,92549,-199.8981
1729918346,92777,-199.6981
1729918348,92813,-199.7981
1729918349,92824,-175.00006
1729918353,92922,-199.6981
1729918356,92956,-199.8981
1729918363,93153,-199.1981
1729918366,93205,-199.6981
1729918371,93322,-199.79811
1729918378,93492,-168.99852
1729918381,93549,-162.101
1729918382,93559,4.0005
1729918390,93777,-157.29976
1729918392,93813,-157.89978
1729918394,93824,-199.19812
1729918398,93922,-135.99956
1729918407,94153,-108.59893
1729918409,94205,-144.39938
1729918410,94207,69.99992
1729918414,94322,-199.5981
1729918421,94492,-155.89902
1729918424,94549,-161.89871
1729918425,94559,-181.69862
1729918429,94678,26.5002
1729918433,94777,-198.79814
1729918436,94813,-197.29828
1729918437,94824,-154.99858
1729918451,95205,-180.19896
1729918452,95207,-125.09896
1729918457,95322,-128.29889
1729918464,95492,-199.49811
1729918466,95510,-5.89902
1729918468,95549,-109.39888
1729918469,95559,-199.7981
1729918471,95588,43.89994
1729918478,95777,-198.09814
1729918480,95813,-194.39828
1729918482,95824,-195.29837
1729918496,96205,-192.79839
1729918501,96322,-150.49864
1729918506,96445,6.60041
1729918506,96455,75.89993
1729918509,96492,-158.19923
1729918510,96510,-157.39894
1729918512,96549,-131.49895
1729918514,96559,-149.7991
1729918516,96588,-136.99966
1729918524,96813,-173.09845
1729918525,96824,-138.79843
1729918529,96916,41.59998
1729918543,97322,-187.79829
1729918548,97445,-142.09859
1729918550,97492,-161.89864
1729918552,97510,-190.99825
1729918554,97549,-101.59908
1729918556,97559,-165.89873
1729918558,97588,-185.69833
1729918566,97813,-149.69872
1729918568,97824,-185.99832
1729918572,97916,-192.69823
1729918586,98322,-102.09901
1729918591,98445,-184.39842
1729918594,98492,-160.19823
1729918596,98510,-108.29913
1729918598,98549,-185.49837
1729918599,98559,-174.9986
1729918601,98588,-181.29872
1729918605,98689,63.6
1729918610,98813,-195.09818
1729918611,98824,-160.00066
1729918616,98916,-166.50032
1729918633,99445,-117.799
1729918636,99492,-107.69894
1729918638,99510,-138.79898
1729918640,99549,-133.29895
1729918641,99559,-105.19901
1729918643,99588,-110.69891
1729918648,99689,-97.89909
1729918650,99744,78.99995
1729918653,99813,-154.90059
1729918654,99824,-98.89907
1729918658,99916,-129.19901
1729918662,100025,69.09991
1729918671,100273,31.50047
1729918678,100445,-120.19896
1729918681,100510,-185.29822
1729918683,100559,-102.39907
1729918685,100588,-146.1993
1729918690,100689,-175.4985
1729918695,100813,-168.59898
1729918697,100824,-163.99898
1729918701,100916,-128.69873
1729918706,101025,-109.2989
1729918715,101273,-175.1989
1729918722,101445,-126.79889
1729918725,101510,-156.49991
1729918726,101552,95.3
1729918728,101559,-158.50058
1729918730,101588,-102.79909
1729918734,101689,-152.10056
1729918739,101813,-103.19902
1729918741,101824,-152.89999
1729918745,101916,-100.09905
1729918750,102025,-110.29917
1729918759,102273,-127.6989
1729918767,102510,-117.59909
1729918769,102552,-97.19906
1729918770,102559,-112.49902
1729918772,102588,-149.49875
1729918777,102689,-128.09894
1729918782,102813,-159.49899
1729918783,102824,-121.79886
1729918787,102916,-193.2982
1729918792,103025,-102.29908
1729918800,103273,-99.19906
1729918805,103394,93.60001
1729918809,103510,-187.49829
1729918811,103517,29.15045
1729918814,103552,-100.89908
1729918815,103559,-98.29907
1729918817,103588,-103.99912
1729918826,103813,-96.5991
1729918827,103824,-138.29895
1729918835,104025,-124.7989
1729918849,104394,-116.39892
1729918854,104510,-121.19896
1729918856,104517,-126.49893
1729918859,104552,-134.89902
1729918860,104559,-119.49885
1729918862,104588,-124.49902
1729918870,104813,-112.29906
1729918872,104824,-193.1982
1729918874,104870,68.89994
1729918880,105025,-124.59904
1729918881,105037,46.10018
1729918893,105394,-99.99905
1729918898,105510,-145.49979
1729918900,105517,-144.54866
1729918903,105552,-98.29908
1729918903,105554,44.90004
1729918913,105813,-98.19909
1729918914,105824,-97.4991
1729918917,105870,-113.59904
1729918923,106025,-97.49905
1729918926,106116,62.29993
1729918929,106203,59.4999
1729918937,106394,-106.79899
1729918942,106510,-99.59909
1729918944,106517,-110.44905
1729918946,106552,-101.59905
1729918948,106554,-121.69899
1729918959,106870,-118.19895
1729918965,107025,-101.99903
1729918969,107116,-101.39906
1729918972,107181,18.30066
1729918974,107203,-101.89912
1729918984,107506,56.90005
1729918986,107510,-107.99911
1729918988,107517,-104.19902
1729918989,107528,70.49991
1729918991,107552,-105.69905
1729918992,107554,-95.99912
1729919003,107870,-98.09909
1729919012,108116,-98.49908
1729919016,108181,-103.09901
1729919027,108506,-98.09907
1729919028,108510,-147.19911
1729919031,108517,-97.89911
1729919032,108528,-105.39903
1729919034,108552,-99.29903
1729919035,108554,-111.799
1729919047,108870,-98.09908
1729919056,109116,-98.49908
1729919059,109181,-152.79913
1729919071,109506,-110.59898
1729919072,109510,-104.29901
1729919074,109517,-99.34907
1729919076,109528,-98.69907
1729919077,109529,-19.09901
1729919079,109554,-99.59906
1729919089,109850,64.49992
1729919091,109870,-123.2989
1729919100,110116,-118.39902
1729919103,110181,-103.79908
1729919108,110306,18.40064
1729919116,110510,-123.59896
1729919118,110517,-114.19901
1729919119,110529,-99.39908
1729919121,110554,-101.89903
1729919132,110850,-136.69904
1729919134,110870,-97.99906
1729919143,111116,-99.2991
1729919146,111181,-153.59912
1729919151,111306,-107.09903
1729919159,111510,-100.09906
1729919161,111517,-105.14899
1729919163,111529,-115.79904
1729919165,111554,-98.29907
1729919174,111821,20.00035
1729919176,111850,-102.99911
1729919178,111870,-98.29907
1729919189,112181,-98.49908
1729919195,112306,-105.09908
1729919202,112510,-147.79915
1729919205,112517,-113.74892
1729919206,112529,-100.09905
1729919208,112554,-100.09908
1729919215,112750,77.49995
1729919218,112821,-97.89907
1729919220,112850,-156.89903
1729919222,112870,-114.39899
1729919223,112891,56.69989
1729919234,113181,-129.59897
1729919237,113249,12.7005
1729919239,113302,42.70021
1729919240,113306,-96.99911
1729919244,113394,40.20006
1729919249,113517,-100.29905
1729919250,113529,-106.99916
1729919261,113821,-106.09899
1729919263,113850,-105.59908
1729919265,113891,-135.39909
1729919276,114181,-155.59859
1729919279,114249,-101.09907
1729919282,114302,-107.99894
1729919283,114306,-129.19897
1729919287,114394,-106.29893
1729919292,114517,-97.19909
1729919292,114520,76.39995
1729919294,114529,-99.39908
1729919304,114821,-111.59904
1729919306,114850,-113.59902
1729919309,114891,-115.39915
1729919319,115181,-99.59912
1729919324,115302,-186.89839
1729919326,115306,-102.79902
1729919330,115394,-111.79888
1729919335,115517,-96.59911
1729919336,115520,-99.29907
1729919337,115529,-102.49904
1729919341,115617,62.39997
1729919347,115793,3.70084
1729919349,115821,-192.59834
1729919351,115850,-100.89907
1729919362,116159,62.99993
1729919363,116181,-100.79905
1729919368,116302,-121.69888
1729919373,116394,-103.79905
1729919378,116517,-99.79906
1729919379,116520,-99.39904
1729919380,116529,-114.19904
1729919384,116617,-121.29898
1729919387,116684,24.20014
1729919392,116793,-100.79903
1729919394,116821,-98.79909
1729919399,116945,24.6006
1729919411,117302,-98.99911
1729919415,117394,-142.59912
1729919420,117517,-99.69907
1729919422,117520,-97.69908
1729919423,117529,-171.69933
1729919426,117599,-0.59917
1729919430,117684,-99.99911
1729919435,117793,-103.19907
1729919437,117821,-164.39874
1729919442,117945,-98.49908
1729919451,118212,30.5004
1729919455,118302,-98.39911
1729919460,118394,-184.49852
1729919465,118517,-121.09872
1729919466,118520,-104.69913
1729919470,118599,-102.09906
1729919473,118684,-104.69907
1729919478,118793,-113.09933
1729919480,118821,-187.09831
1729919485,118945,-97.59908
1729919489,119029,43.49995
1729919492,119126,10.0006
1729919496,119212,-114.99908
1729919500,119302,-138.79918
1729919508,119520,-99.89908
1729919512,119599,-183.79843
1729919513,119614,94.7
1729919516,119684,-103.59903
1729919518,119711,36.29986
1729919521,119793,-104.79895
1729919523,119821,-139.79945
1729919529,119945,-107.49897
1729919532,120029,-115.39894
1729919537,120126,-108.69905
1729919543,120302,-137.99896
1729919554,120599,-97.89909
1729919556,120614,-172.79871
1729919559,120684,-102.49902
1729919561,120711,-97.8991
1729919565,120793,-118.09908
1729919567,120821,-99.69905
1729919572,120945,-184.59837
1729919576,121029,-103.19914
1729919580,121126,-111.29892
1729919587,121302,-185.39833
1729919598,121599,-106.49899
1729919599,121614,-96.19908
1729919603,121684,-99.59907
1729919605,121711,-99.09907
1729919608,121793,-106.99898
1729919610,121821,-110.39899
1729919615,121945,-137.29852
1729919619,122029,-119.99901
1729919623,122126,-109.59902
1729919630,122302,-107.29906
1729919641,122599,-126.3988
1729919642,122614,-135.79884
1729919646,122684,-108.69904
1729919648,122711,-133.39908
1729919651,122793,-118.89906
1729919653,122821,-118.89896
1729919659,122945,-121.39899
1729919662,123029,-106.49905
1729919667,123126,-128.99887
1729919673,123302,-115.19891
1729919676,123363,76.99995
1729919684,123599,-180.99843
1729919686,123614,-197.19821
1729919689,123684,-102.99902
1729919691,123711,-138.79915
1729919695,123793,-107.59903
1729919697,123821,-183.39842
1729919702,123945,-189.69862
1729919706,124029,-167.29982
1729919716,124302,-154.79973
1729919719,124363,-188.19893
1729919728,124599,-102.59905
1729919730,124614,-169.49904
1729919733,124684,-116.59891
1729919735,124711,-98.59908
1729919739,124793,-134.09857
1729919741,124821,-128.99884
1729919746,124945,-121.69888
1729919750,125029,-194.79823
1729919760,125302,-139.6996
1729919763,125363,-112.89902
1729919771,125599,-192.99825
1729919773,125614,-100.19907
1729919776,125684,-127.09914
1729919778,125711,-191.99823
1729919782,125793,-181.49873
1729919784,125821,-139.79852
1729919789,125945,-177.69846
1729919791,125989,54.4999
1729919794,126029,-163.59863
1729919803,126302,-126.09896
1729919806,126363,-126.99883
1729919816,126614,-124.19892
1729919819,126684,-163.49872
1729919820,126686,25.50055
1729919822,126711,-108.399
1729919826,126793,-97.9991
1729919826,126808,92.00001
1729919828,126821,-102.29908
1729919833,126945,-105.79908
1729919837,127029,-189.99828
1729919838,127059,74.99995
1729919847,127302,-187.89832
1729919848,127331,57.29999
1729919850,127363,-107.19901
1729919859,127614,-187.19829
1729919861,127633,15.20079
1729919864,127686,-137.99892
1729919866,127711,-130.29916
1729919869,127793,-107.89903
1729919875,127945,-124.89874
1729919878,128021,55.80005
1729919881,128059,-110.89898
1729919890,128302,-127.8988
1729919892,128331,-121.29885
1729919894,128363,-153.49861
1729919895,128388,57.39991
1729919904,128633,-164.99985
1729919907,128686,-196.69815
1729919909,128711,-108.49905
1729919912,128793,-187.39833
1729919918,128945,-196.09827
1729919923,129059,-118.29882
1729919932,129302,-191.79822
1729919934,129331,-131.49855
1729919936,129363,-183.39873
1729919938,129388,-196.69815
1729919945,129575,13.50066
1729919948,129633,-165.89857
1729919951,129686,-114.599
1729919953,129711,-160.29898
1729919953,129712,65.09991
1729919962,129945,-115.49887
1729919967,130059,-101.09904
1729919974,130261,44.00019
1729919976,130302,-192.19832
1729919978,130331,-194.89819
1729919980,130363,-194.7982
1729919988,130575,-189.49826
1729919991,130633,-102.19906
1729919995,130711,-122.19868
1729919996,130712,-180.29912
1729920005,130945,-132.49902
1729920010,131059,-193.2982
1729920017,131261,-183.3983
1729920020,131302,-127.69904
1729920022,131331,-107.19899
1729920024,131363,-101.599
