wall_time,step,experience_generation/episode_rew
1729580004.62111,56243.00000,-161.70049
1729580011.33823,56433.00000,-183.29915
1729580023.99523,56790.00000,-172.99832
1729580035.70548,56999.00000,-125.59894
1729580044.09587,57243.00000,-185.99821
1729580051.16645,57433.00000,-184.69827
1729580063.77529,57790.00000,-130.39894
1729580075.19660,57999.00000,-148.61301
1729580083.90878,58243.00000,-132.99892
1729580090.95816,58433.00000,-170.39859
1729580103.30474,58790.00000,-154.59941
1729580114.64497,58999.00000,-137.64168
1729580123.48500,59243.00000,-193.59837
1729580130.19335,59433.00000,-189.39842
1729580142.77725,59790.00000,-138.39919
1729580154.37699,59999.00000,-160.84163
1729580163.01559,60243.00000,-185.39844
1729580169.95513,60433.00000,-182.69824
1729580182.54618,60790.00000,-156.69949
1729580193.44136,60999.00000,-186.75572
1729580202.21210,61243.00000,-199.19812
1729580209.18526,61433.00000,-190.49832
1729580221.70776,61790.00000,-187.99843
1729580232.86848,61999.00000,-185.72699
1729580241.69463,62243.00000,-122.79893
1729580248.71516,62433.00000,-198.09813
1729580260.89672,62790.00000,-149.89966
1729580272.65021,62999.00000,-127.69883
1729580281.47958,63243.00000,-112.49895
1729580288.24878,63433.00000,-161.10017
1729580300.71078,63790.00000,-148.69856
1729580312.50576,63999.00000,-118.78464
1729580321.14825,64243.00000,-111.59896
1729580328.12080,64433.00000,-106.59899
1729580340.56606,64790.00000,-199.29811
1729580352.06523,64999.00000,-123.24176
1729580359.38437,65196.00000,   1.80087
1729580367.95802,65433.00000,-104.49899
1729580380.04563,65790.00000,-187.29828
1729580391.73096,65999.00000,-104.89909
1729580399.11963,66196.00000,-105.49897
1729580407.27947,66433.00000,-107.29898
1729580420.00359,66790.00000,-183.39838
1729580431.64540,66999.00000,-116.64223
1729580438.48593,67196.00000,-100.79903
1729580447.16912,67433.00000, -98.29904
1729580459.86738,67790.00000,-113.09904
1729580470.84855,67999.00000,-140.54153
1729580478.01267,68196.00000,-102.09904
1729580486.54557,68433.00000,-110.89906
1729580499.00982,68790.00000,-103.99904
1729580510.97936,68999.00000,-126.49885
1729580518.68449,69196.00000,-100.09907
1729580527.60775,69433.00000,-136.99905
1729580541.20941,69790.00000,-100.09906
1729580553.50691,69999.00000,-135.11308
1729580561.10297,70196.00000, -99.99903
1729580569.94722,70433.00000,-111.19904
1729580583.02932,70790.00000, -99.29906
1729580588.05897,70934.00000,   7.00088
1729580594.31400,70999.00000,-111.49911
1729580601.88396,71196.00000,-150.79924
1729580610.75104,71433.00000,-101.69906
1729580623.30710,71790.00000, -98.39906
1729580628.93573,71934.00000,-100.69907
1729580635.14134,71999.00000,-134.46567
1729580642.73886,72196.00000, -99.59906
1729580651.65465,72433.00000,-121.29904
1729580664.43540,72790.00000,-124.79900
1729580670.10560,72934.00000, -98.09908
1729580676.39800,72999.00000,-123.38237
1729580683.71781,73196.00000,-137.89908
1729580692.18835,73433.00000,-141.99895
1729580705.13707,73790.00000,-185.09856
1729580710.98004,73934.00000,-176.79871
1729580716.46974,73999.00000,-102.96567
1729580724.03865,74196.00000,-102.89905
1729580732.62633,74433.00000, -98.29908
1729580745.75642,74790.00000, -99.99905
1729580750.97915,74934.00000,-117.09915
1729580757.16038,74999.00000,-133.69890
1729580764.71667,75196.00000,-100.49905
1729580773.57333,75433.00000,-125.29877
1729580786.33042,75790.00000,-104.29906
1729580792.03894,75934.00000,-106.59901
1729580798.28234,75999.00000,-108.33237
1729580805.65083,76196.00000,-111.69890
1729580814.13624,76433.00000,-192.79832
1729580827.20535,76790.00000,-106.09908
1729580832.79912,76934.00000,-138.19865
1729580839.24761,76999.00000,-115.94899
1729580846.24854,77196.00000,-105.39905
1729580855.18693,77433.00000, -99.09906
1729580868.20192,77790.00000,-114.59896
1729580873.82152,77934.00000,-108.29906
1729580879.30735,77999.00000,-136.19888
1729580886.92680,78196.00000,-131.19894
1729580895.85832,78433.00000,-102.49906
1729580908.47512,78790.00000,-101.89904
1729580913.99877,78934.00000,-123.09891
1729580919.95364,78999.00000,-123.83221
1729580927.54205,79196.00000,-144.09940
1729580936.39642,79433.00000,-103.59903
1729580949.12832,79790.00000,-104.29900
1729580954.75826,79934.00000,-101.09904
1729580960.65139,79999.00000,-103.69902
1729580968.39164,80196.00000,-121.99886
1729580976.74219,80433.00000,-100.09905
1729580989.78852,80790.00000,-167.09920
1729580995.39183,80934.00000,-136.29909
1729581001.59548,80999.00000,-120.16563
1729581008.76327,81196.00000,-143.69865
1729581017.60232,81433.00000,-161.49933
1729581030.67522,81790.00000,-122.39874
1729581036.27113,81934.00000,-138.39873
1729581041.85904,81999.00000,-116.06573
1729581046.01137,82115.00000,  84.80000
1729581049.48864,82196.00000,-108.69900
1729581058.46942,82433.00000,-100.99903
1729581071.70859,82790.00000,-100.89906
1729581077.14820,82934.00000,-142.49916
1729581082.77174,82999.00000,-151.65892
1729581087.50734,83115.00000,-101.39904
1729581090.97277,83196.00000,-105.99902
1729581099.91232,83433.00000, -98.59908
1729581112.37710,83790.00000,-137.99873
1729581117.87375,83934.00000,-106.29897
1729581123.38438,83999.00000,-137.99889
1729581128.06946,84115.00000,-129.69890
1729581131.56208,84196.00000,-162.99861
1729581140.02157,84433.00000,-198.09822
1729581153.12500,84790.00000,-119.09913
1729581158.55122,84934.00000,-145.59950
1729581164.10292,84999.00000,-144.63893
1729581168.37343,85115.00000,-197.19827
1729581171.91946,85196.00000,-198.09819
1729581180.76035,85433.00000,-154.69940
1729581193.69515,85790.00000,-167.99879
1729581198.73818,85934.00000,-195.49821
1729581204.28950,85999.00000,-142.33878
1729581209.01117,86115.00000,-195.79829
1729581212.49583,86196.00000,-183.49899
1729581221.49236,86433.00000,-115.29896
1729581233.76934,86790.00000,-159.39970
1729581239.45052,86934.00000, -99.09904
1729581245.00740,86999.00000,-158.41905
1729581249.75499,87115.00000,-100.59904
1729581253.30235,87196.00000,-130.09909
1729581261.86233,87433.00000,-155.79993
1729581274.01860,87790.00000,-104.59904
1729581279.54270,87934.00000,-113.59898
1729581285.01169,87999.00000,-114.85901
1729581289.71890,88115.00000,-108.99908
1729581293.11330,88196.00000,-193.39819
1729581301.23058,88433.00000,-102.19903
1729581313.88212,88790.00000,-119.79893
1729581319.39527,88934.00000,-100.89903
1729581324.21900,88999.00000,-123.33900
1729581328.79710,89115.00000,-130.09897
1729581332.19622,89196.00000,-108.59903
1729581340.78813,89433.00000,-106.49902
1729581353.42654,89790.00000,-108.29901
1729581358.58469,89934.00000,-159.09918
1729581364.05261,89999.00000,-134.17903
1729581368.64679,90115.00000,-171.09857
1729581371.61475,90196.00000,-144.09857
1729581380.29156,90433.00000,-102.89906
1729581392.66819,90790.00000,-106.59914
1729581398.18392,90934.00000,-172.29880
1729581403.68996,90999.00000,-117.65923
1729581408.30477,91115.00000,-100.79904
1729581411.60549,91196.00000,-193.99820
1729581419.96734,91433.00000,-106.09904
1729581432.56473,91790.00000,-101.79903
1729581438.05840,91934.00000,-100.19904
1729581443.52063,91999.00000,-144.65881
1729581447.81178,92115.00000,-121.59899
1729581451.08129,92196.00000,-178.09843
1729581459.68465,92433.00000,-113.89884
1729581472.35261,92790.00000,-123.89929
1729581477.62321,92934.00000,-148.69864
1729581483.21048,92999.00000,-127.21912
1729581487.69048,93115.00000,-118.89871
1729581491.13351,93196.00000,-149.39827
1729581499.76670,93433.00000,-102.59898
1729581512.10238,93790.00000, -97.89907
1729581517.62641,93934.00000,-100.19905
1729581522.72612,93999.00000,-106.87903
1729581527.30588,94115.00000,-101.09904
1729581530.77783,94196.00000,-115.09921
1729581538.98988,94433.00000,-139.49858
1729581551.61914,94790.00000,-116.09902
1729581557.03492,94934.00000,-100.99904
1729581562.51468,94999.00000,-155.05875
1729581567.03643,95115.00000,-134.59929
1729581570.17183,95196.00000,-175.99918
1729581578.79097,95433.00000,-139.89948
1729581591.41998,95790.00000,-138.19942
1729581596.72285,95934.00000,-153.39859
1729581601.90965,95999.00000,-120.25887
1729581606.46802,96115.00000,-179.39929
1729581607.22059,96131.00000,  82.79996
1729581610.08547,96196.00000, -99.39905
1729581618.74491,96433.00000,-119.69896
1729581631.02123,96790.00000,-113.99892
1729581641.27942,96999.00000,-103.05904
1729581645.91811,97115.00000, -98.69909
1729581647.12546,97131.00000,-103.99899
1729581649.03831,97185.00000,  84.19997
1729581650.06058,97196.00000,-121.89900
1729581658.68758,97433.00000,-132.29855
1729581670.70157,97790.00000,-133.99899
1729581680.33147,97999.00000,-155.97369
1729581684.96424,98115.00000,-185.19844
1729581686.13551,98131.00000,-179.89815
1729581688.61389,98185.00000,-192.29820
1729581689.11627,98196.00000,-187.99811
1729581697.59005,98433.00000,-156.09938
1729581710.09624,98790.00000,-190.29819
1729581718.97483,98999.00000,-183.32356
1729581723.61292,99115.00000,-199.19812
1729581724.89119,99131.00000,-199.39812
1729581727.36560,99185.00000,-199.49811
1729581728.39379,99196.00000,-198.09816
1729581737.00247,99433.00000,-198.69812
1729581749.01369,99790.00000,-197.89813
1729581758.65979,99999.00000,-198.29814
1729581763.45630,100115.00000,-199.49811
1729581764.65266,100131.00000,-196.19815
1729581767.10083,100185.00000,-199.19810
1729581768.12422,100196.00000,-167.49863
1729581776.68379,100433.00000,-190.69893
1729581788.87510,100790.00000,-199.89810
1729581798.57612,100999.00000,-197.82314
1729581803.26401,101115.00000,-196.29819
1729581804.16440,101131.00000,-199.79810
1729581806.46615,101185.00000,-135.19919
1729581807.19984,101196.00000,-193.79839
1729581815.86000,101433.00000,-171.90045
1729581828.46755,101790.00000,-163.49939
1729581838.17973,101999.00000,-167.24928
1729581842.40113,102115.00000,-187.19835
1729581843.49817,102131.00000,-121.69897
1729581845.96599,102185.00000,-193.29825
1729581847.00398,102196.00000,-112.09907
1729581855.62008,102433.00000,-193.49821
1729581868.25080,102790.00000, -99.29906
1729581877.51240,102999.00000,-111.19907
1729581882.15153,103115.00000,-178.49828
1729581883.35180,103131.00000, -98.69907
1729581885.85238,103185.00000,-184.19833
1729581886.87449,103196.00000,-141.89999
1729581895.53752,103433.00000,-133.59901
1729581907.91227,103790.00000,-101.79903
1729581917.52582,103999.00000,-134.67374
1729581922.18416,104115.00000,-168.59874
1729581923.40087,104131.00000, -99.79903
1729581925.88550,104185.00000,-112.09885
1729581926.96628,104196.00000,-196.79814
1729581935.26082,104433.00000,-110.19886
1729581947.97910,104790.00000,-100.59904
1729581957.44938,104999.00000,-137.39923
1729581961.93192,105115.00000,-132.29883
1729581963.10725,105131.00000,-186.89838
1729581965.59443,105185.00000,-134.39883
1729581966.66539,105196.00000,-146.19882
1729581975.26524,105433.00000,-104.59893
1729581987.96496,105790.00000,-102.59906
1729581997.19576,105999.00000,-149.77357
1729582001.96109,106115.00000,-128.59897
1729582003.16431,106131.00000,-155.29900
1729582005.62870,106185.00000,-175.89955
1729582006.65519,106196.00000,-121.39870
1729582015.36027,106433.00000,-112.79900
1729582023.32672,106670.00000,  51.90011
1729582027.80971,106790.00000,-139.89978
1729582037.42134,106999.00000,-127.89881
1729582042.08019,107115.00000,-192.19821
1729582043.27944,107131.00000,-193.89819
1729582044.11090,107153.00000,  87.59999
1729582045.82290,107185.00000,-102.09911
1729582054.47471,107433.00000,-108.09904
1729582063.13722,107670.00000, -99.59905
1729582067.67571,107790.00000,-101.59905
1729582076.74452,107999.00000,-116.09897
1729582081.42059,108115.00000, -98.49907
1729582082.61564,108131.00000,-101.09903
1729582083.68230,108153.00000,-121.79893
1729582085.24481,108185.00000,-101.39901
1729582094.21689,108433.00000,-107.19906
1729582102.83620,108670.00000,-199.29813
1729582107.27609,108790.00000,-101.49901
1729582115.64406,108999.00000,-164.23180
1729582120.33887,109115.00000,-144.19920
1729582121.54000,109131.00000,-199.69810
1729582122.93802,109153.00000,-192.69844
1729582124.66252,109185.00000,-137.59944
1729582133.66600,109433.00000,-137.39923
1729582142.02208,109670.00000,-114.69903
1729582146.37974,109790.00000,-146.79880
1729582155.47599,109999.00000,-120.93224
1729582160.22485,110115.00000,-195.39830
1729582161.43479,110131.00000,-179.79878
1729582162.25210,110152.00000,  85.99999
1729582162.93307,110153.00000, -98.99905
1729582164.66202,110185.00000,-110.09894
1729582173.71058,110433.00000,-188.19852
1729582181.83889,110670.00000,-123.09891
1729582186.53085,110790.00000,-111.79902
1729582194.95577,110999.00000, -99.24908
1729582198.08468,111085.00000,  72.59992
1729582199.85315,111115.00000,-199.49811
1729582201.05924,111131.00000,-101.59908
1729582202.45527,111152.00000,-169.29990
1729582203.17003,111153.00000, -98.99906
1729582204.89523,111185.00000,-107.89911
1729582213.59700,111433.00000,-141.09927
1729582216.85982,111524.00000,  66.79994
1729582222.31233,111670.00000,-112.89904
1729582224.50946,111734.00000,  96.10001
1729582230.76257,111905.00000,  20.60063
1729582235.24518,111999.00000,-156.14923
1729582238.54372,112085.00000,-100.89905
1729582240.85594,112131.00000,-101.19907
1729582242.23294,112152.00000,-103.59905
1729582242.95543,112153.00000, -99.09907
1729582245.84268,112230.00000,  50.70018
1729582253.31724,112433.00000,-105.99900
1729582256.88302,112524.00000,-107.99912
1729582269.92689,112905.00000, -97.69908
1729582274.38814,112999.00000,-113.44900
1729582277.18358,113063.00000,   7.80083
1729582278.29418,113077.00000, -19.99872
1729582280.76092,113131.00000, -98.99907
1729582282.22334,113152.00000,-100.09904
1729582285.50995,113230.00000,-104.09897
1729582292.81703,113433.00000,-110.59900
1729582296.21489,113524.00000,-100.69907
1729582309.58764,113905.00000,-149.09850
1729582314.08144,113999.00000,-161.69864
1729582316.90554,114063.00000,-176.19850
1729582318.02814,114077.00000,-112.19904
1729582320.46350,114131.00000,-105.69894
1729582321.85924,114152.00000,-195.79816
1729582325.23527,114230.00000,-100.59905
1729582332.20065,114433.00000,-197.79813
1729582335.92852,114524.00000,-196.39815
1729582349.31828,114905.00000,-125.09906
1729582353.81322,114999.00000,-188.24820
1729582356.48649,115063.00000,-139.09921
1729582357.37617,115077.00000,-197.19814
1729582359.85703,115131.00000,-155.59859
1729582361.21642,115152.00000,-197.59813
1729582364.60883,115230.00000,-104.39911
1729582371.87756,115433.00000,-197.89813
1729582375.63834,115524.00000,-103.19899
1729582388.65155,115905.00000,-191.49823
1729582393.09535,115999.00000,-138.54958
1729582395.97114,116063.00000,-108.09904
1729582397.10753,116077.00000,-119.39893
1729582399.61037,116131.00000, -99.69904
1729582400.99956,116152.00000,-155.39859
1729582404.35211,116230.00000,-100.29906
1729582411.61693,116433.00000, -98.19908
1729582415.31356,116524.00000,-193.89819
1729582420.58941,116680.00000,  39.70030
1729582428.75997,116905.00000,-100.79908
1729582433.25258,116999.00000,-155.74852
1729582436.56326,117077.00000, -98.29910
1729582439.01896,117131.00000,-107.09906
1729582440.38838,117152.00000,-147.39862
1729582443.69204,117230.00000,-192.89821
1729582450.64987,117433.00000,-167.99855
1729582454.38101,117524.00000,-195.29817
1729582460.22430,117680.00000,-102.99905
1729582468.40835,117905.00000,-168.89851
1729582472.91775,117999.00000,-147.24863
1729582476.25897,118077.00000,-196.09816
1729582478.74225,118131.00000,-107.49895
1729582479.65528,118152.00000,-191.89822
1729582482.88550,118230.00000,-114.89892
1729582490.11265,118433.00000,-196.09816
1729582493.84185,118524.00000,-194.19818
1729582499.66889,118680.00000,-150.39882
1729582507.83369,118905.00000,-171.89983
1729582511.92515,118999.00000,-148.34860
1729582515.26847,119077.00000,-116.59901
1729582517.72667,119131.00000,-120.09874
1729582519.06620,119152.00000,-167.20021
1729582522.31254,119230.00000,-175.89964
1729582529.68197,119433.00000,-193.49820
1729582533.47348,119524.00000,-195.09818
1729582539.37270,119680.00000,-197.29814
1729582547.21413,119905.00000,-194.89818
1729582551.67145,119999.00000,-128.94888
1729582552.83162,120021.00000,  41.50012
1729582555.38585,120077.00000,-197.59813
1729582557.86088,120131.00000,-112.49898
1729582559.23267,120152.00000,-121.29887
1729582562.40894,120230.00000,-198.29813
1729582569.79166,120433.00000,-183.19949
1729582578.43557,120680.00000,-135.29887
1729582586.60014,120905.00000,-117.99913
1729582591.12021,120999.00000,-149.69859
1729582592.56039,121021.00000,-157.29929
1729582595.11232,121077.00000,-118.29887
1729582597.57207,121131.00000,-121.19899
1729582598.81695,121152.00000,-198.49812
1729582601.70979,121230.00000,-105.79903
1729582602.98270,121270.00000,  86.80000
1729582609.11362,121433.00000,-198.29813
1729582618.06995,121680.00000,-123.29896
1729582626.17034,121905.00000,-177.49887
1729582630.62701,121999.00000,-170.94920
1729582631.90375,122021.00000,-187.89827
1729582634.19125,122077.00000,-167.79921
1729582636.52153,122131.00000,-179.39867
1729582640.51572,122230.00000,-159.89835
1729582642.63760,122270.00000,-134.99873
1729582648.69307,122433.00000,-172.29849
1729582657.61805,122680.00000,-109.89906
1729582660.73219,122762.00000,  37.90025
1729582665.85734,122905.00000,-163.89868
1729582670.39763,122999.00000,-104.39902
1729582671.83395,123021.00000,-199.29811
1729582674.01015,123077.00000,-182.39833
1729582676.46680,123131.00000,-198.29813
1729582681.89484,123270.00000,-147.19855
1729582688.03669,123433.00000,-179.99835
1729582696.63852,123680.00000,-155.39893
1729582700.05946,123762.00000,-186.99858
1729582705.46635,123905.00000,-199.29811
1729582709.92932,123999.00000,-181.39948
1729582711.36121,124021.00000,-195.39818
1729582713.69477,124077.00000,-198.69812
1729582716.19391,124131.00000,-102.49899
1729582721.57240,124270.00000,-104.19906
1729582727.36289,124433.00000,-199.89810
1729582736.28780,124680.00000,-199.79810
1729582739.69304,124762.00000,-107.39890
1729582745.20854,124905.00000,-115.39893
1729582749.72381,124999.00000,-197.74814
1729582750.79307,125021.00000,-198.49821
1729582753.31645,125077.00000,-195.79840
1729582755.39390,125131.00000,-198.29813
1729582760.55399,125270.00000,-177.39941
1729582766.62821,125433.00000,-109.19910
1729582775.53122,125680.00000,-193.19821
1729582778.93097,125762.00000,-192.39821
1729582784.35175,125905.00000,-175.69856
1729582785.23526,125931.00000,  72.79993
1729582788.42919,125999.00000,-176.39844
1729582789.87606,126021.00000,-196.09833
1729582792.40520,126077.00000,-110.29900
1729582794.95389,126131.00000,-190.79881
1729582800.31984,126270.00000,-101.69902
1729582806.48922,126433.00000,-108.79900
1729582817.83768,126762.00000,-199.79810
1729582823.16108,126905.00000,-199.49811
1729582824.69393,126931.00000,-199.89810
1729582828.26264,126999.00000,-106.44904
1729582829.71628,127021.00000,-176.89836
1729582832.30090,127077.00000,-108.69904
1729582834.74179,127131.00000, -98.99907
1729582840.15877,127270.00000,-109.29902
1729582846.28183,127433.00000,-148.69948
1729582857.37603,127762.00000,-103.39902
1729582859.39975,127805.00000,  -4.89920
1729582863.42285,127905.00000,-177.79900
1729582867.90274,127999.00000,-139.89883
1729582869.34037,128021.00000,-194.69818
1729582871.89664,128077.00000,-101.99905
1729582874.40900,128131.00000, -99.89906
1729582879.13625,128259.00000, -45.49877
1729582884.79243,128418.00000,  33.90031
1729582886.00316,128433.00000,-120.19902
1729582897.59772,128762.00000,-100.99903
1729582903.03329,128905.00000, -99.79903
1729582907.53985,128999.00000,-100.84903
1729582908.99232,129021.00000,-110.49895
1729582911.22060,129077.00000,-193.59819
1729582913.71730,129131.00000,-113.99896
1729582918.75030,129259.00000,-131.69894
1729582924.76926,129418.00000,-178.19934
1729582925.94947,129433.00000,-102.79904
1729582926.84967,129451.00000,  53.00009
1729582937.78368,129762.00000,-101.59904
1729582942.86123,129905.00000,-103.89903
1729582946.68795,129999.00000, -97.49906
1729582948.20029,130021.00000,-105.29900
1729582950.79132,130077.00000,-103.59906
1729582953.24980,130131.00000,-161.09958
1729582958.32313,130259.00000,-180.79985
1729582964.25998,130418.00000,-199.79810
1729582965.46862,130433.00000,-104.09905
1729582966.72400,130451.00000,-199.99809
1729582977.24817,130762.00000,-104.49899
1729582982.72058,130905.00000,-103.29900
1729582986.49019,130999.00000,-110.09906
1729582987.93622,131021.00000,-105.49900
1729582990.47722,131077.00000, -99.29906
1729582992.98611,131131.00000,-106.19904
1729582998.05990,131259.00000,-106.89906
1729583003.76117,131418.00000,-111.39894
1729583004.06199,131421.00000,  70.19993
1729583004.75364,131433.00000,-174.19853
1729583006.04294,131451.00000,-199.29811
1729583017.11345,131762.00000,-177.19858
1729583022.53629,131905.00000,-138.09920
1729583026.31515,131999.00000,-147.99887
1729583027.74818,132021.00000,-101.89905
1729583030.29995,132077.00000,-163.59862
1729583036.91220,132259.00000,-100.49905
1729583038.32516,132295.00000,  69.79993
1729583042.93093,132418.00000,-101.89907
1729583043.68019,132421.00000, -97.49909
1729583044.05673,132429.00000,  88.20000
1729583044.84092,132433.00000,-110.89897
1729583046.09928,132451.00000, -99.29907
1729583057.21552,132762.00000, -99.09907
1729583062.43656,132905.00000,-130.29912
1729583066.77307,133021.00000,-119.79893
1729583069.32967,133077.00000,-192.69817
1729583076.15598,133259.00000,-103.99908
1729583082.07686,133418.00000, -99.99905
1729583082.57526,133421.00000,-100.19904
1729583083.51524,133429.00000,-104.49901
1729583084.30568,133433.00000,-127.09895
1729583085.58888,133451.00000,-101.19905
1729583087.17368,133497.00000,  94.00001
1729583096.28152,133762.00000,-197.59813
1729583101.67185,133905.00000,-183.99881
1729583106.21513,134021.00000,-191.99825
1729583108.79389,134077.00000,-196.49815
1729583115.49719,134259.00000,-171.09859
1729583121.52213,134421.00000,-100.89903
1729583122.53508,134429.00000,-187.49831
1729583123.31422,134433.00000,-101.09903
1729583124.09379,134451.00000,-191.29825
1729583126.31664,134497.00000,-166.29884
1729583135.85495,134762.00000,-100.29905
1729583141.28507,134905.00000,-188.79858
1729583145.87598,135021.00000, -96.99909
1729583148.38655,135077.00000,-189.99826
1729583154.84769,135259.00000,-100.49905
1729583159.91545,135412.00000,  87.49998
1729583160.87461,135421.00000,-193.69820
1729583161.80737,135429.00000,-110.99907
1729583162.61548,135433.00000,-131.89861
1729583163.94352,135451.00000,-103.69900
1729583166.17535,135497.00000,-101.39902
1729583167.00442,135520.00000,  92.70000
1729583175.79499,135762.00000,-101.59904
1729583181.22625,135905.00000,-103.89897
1729583185.46536,136021.00000,-105.19907
1729583188.00664,136077.00000,-101.69907
1729583191.83144,136189.00000,  89.29999
1729583199.87493,136412.00000,-197.49815
1729583201.09517,136429.00000,-105.09898
1729583201.91310,136433.00000,-100.99903
1729583203.17364,136451.00000,-113.69904
1729583205.37615,136497.00000,-194.49821
1729583206.83504,136520.00000,-100.29907
1729583215.27355,136762.00000,-158.79967
1729583220.62597,136905.00000,-111.79898
1729583225.13029,137021.00000, -99.19907
1729583231.44420,137189.00000, -99.09908
1729583239.21557,137412.00000,-111.99895
1729583240.41599,137429.00000,-100.79904
