wall_time,step,experience_generation/episode_rew
1729797484.75839,39730.00000,-123.69897
1729797490.16792,39942.00000,-164.59863
1729797494.32750,39999.00000,-120.73235
1729797501.84896,40293.00000,-183.19839
1729797504.14364,40380.00000,-148.39934
1729797512.77477,40730.00000,-173.89874
1729797518.36520,40942.00000,-162.79852
1729797522.44378,40999.00000,-148.79893
1729797529.75047,41293.00000,-174.49872
1729797532.22713,41380.00000,-145.99927
1729797540.63220,41730.00000,-103.09898
1729797545.76987,41942.00000,-176.19849
1729797549.90895,41999.00000,-135.94885
1729797557.06300,42293.00000,-142.69905
1729797559.55496,42380.00000,-174.19893
1729797568.20376,42730.00000, -96.19914
1729797573.41932,42942.00000,-168.59859
1729797577.59569,42999.00000,-125.94894
1729797584.85270,43293.00000, -95.19913
1729797587.37452,43380.00000,-110.29880
1729797595.94956,43730.00000, -94.19913
1729797601.15421,43942.00000,-131.39877
1729797605.35285,43999.00000,-118.38234
1729797612.57093,44293.00000,-130.59900
1729797615.07914,44380.00000,-158.79875
1729797623.71727,44730.00000,-159.29843
1729797628.88961,44942.00000,-158.69876
1729797633.09003,44999.00000,-121.08234
1729797640.30191,45293.00000,-150.69882
1729797642.79318,45380.00000, -95.79907
1729797650.93010,45730.00000, -96.39911
1729797656.29468,45942.00000,-179.49843
1729797660.72487,45999.00000,-127.76559
1729797668.04321,46293.00000,-145.79926
1729797670.61173,46380.00000,-150.19916
1729797678.71333,46730.00000,-103.19907
1729797684.14879,46942.00000,-166.19878
1729797688.66838,46999.00000,-105.14908
1729797695.83555,47293.00000,-144.29919
1729797698.64906,47380.00000,-130.49879
1729797706.66326,47730.00000,-141.49902
1729797712.01924,47942.00000,-139.89915
1729797716.50931,47999.00000,-123.66563
1729797723.69443,48293.00000,-128.89891
1729797726.24106,48380.00000,-107.09895
1729797734.39993,48730.00000,-174.39882
1729797739.94024,48942.00000,-122.29910
1729797744.33871,48999.00000,-116.43237
1729797751.51822,49293.00000,-118.89915
1729797754.09440,49380.00000,-118.39876
1729797762.24560,49730.00000,-122.79907
1729797765.95182,49866.00000,   0.40073
1729797768.20909,49942.00000,-133.19917
1729797772.17997,49999.00000,-123.23911
1729797779.33286,50293.00000,-156.19852
1729797781.78126,50380.00000, -98.29904
1729797789.34868,50716.00000,  11.60037
1729797790.14591,50730.00000, -97.79914
1729797793.69061,50866.00000, -97.39913
1729797795.87205,50942.00000, -94.69913
1729797799.48061,50999.00000,-111.49902
1729797806.56312,51293.00000,-111.39903
1729797809.09122,51380.00000,-105.99914
1729797816.95212,51716.00000, -99.09907
1729797817.78808,51730.00000, -98.69911
1729797821.48407,51866.00000,-110.89902
1729797823.59154,51942.00000,-108.19910
1729797827.24121,51999.00000,-114.87405
1729797834.59474,52293.00000, -97.49912
1729797837.23651,52380.00000,-113.49901
1729797845.16571,52716.00000,-102.89911
1729797845.99497,52730.00000,-129.29886
1729797849.77068,52866.00000,-124.59873
1729797852.12354,52942.00000,-122.09897
1729797855.40859,52999.00000,-136.02383
1729797863.12573,53293.00000,-110.29914
1729797865.59482,53380.00000,-112.19888
1729797873.57061,53716.00000,-118.69909
1729797874.36008,53730.00000, -98.09910
1729797877.99418,53866.00000,-108.29903
1729797880.09825,53942.00000,-151.19904
1729797883.47626,53999.00000,-125.54905
1729797890.55060,54293.00000,-130.79866
1729797893.16953,54380.00000,-181.99847
1729797900.66665,54716.00000,-143.79895
1729797901.64969,54730.00000,-143.19975
1729797905.31608,54866.00000,-138.09956
1729797907.54668,54942.00000,-162.09879
1729797911.03234,54999.00000,-119.44890
1729797918.21465,55293.00000,-117.79877
1729797920.87636,55380.00000,-111.79903
1729797928.59289,55716.00000,-113.99891
1729797929.62545,55730.00000, -97.59909
1729797933.35620,55866.00000,-102.49904
1729797935.53939,55942.00000,-149.89900
1729797939.14821,55999.00000,-126.24898
1729797946.12523,56293.00000,-123.89899
1729797948.89583,56380.00000,-130.29901
1729797956.73884,56716.00000,-105.89911
1729797957.54233,56730.00000,-163.99937
1729797961.35952,56866.00000,-194.89828
1729797963.61604,56942.00000,-193.09836
1729797967.34698,56999.00000,-180.42386
1729797974.63828,57293.00000,-188.99834
1729797977.18114,57380.00000,-191.69827
1729797984.87556,57716.00000,-183.59851
1729797985.69172,57730.00000,-166.70007
1729797989.34209,57866.00000,-179.29926
1729797991.79517,57942.00000,-175.99977
1729797995.46299,57999.00000,-159.22450
1729798002.52488,58293.00000,-145.69986
1729798004.98633,58380.00000,-137.79933
1729798012.56558,58716.00000,-131.99904
1729798013.37866,58730.00000,-102.99899
1729798016.81945,58866.00000,-100.39917
1729798019.18778,58942.00000,-199.89810
1729798022.62097,58999.00000,-196.99814
1729798029.69009,59293.00000,-199.59811
1729798032.45842,59380.00000,-199.39812
1729798040.61993,59716.00000,-199.59810
1729798041.43330,59730.00000,-199.59810
1729798045.06065,59866.00000,-189.39827
1729798047.38221,59942.00000,-199.79810
1729798050.67921,59999.00000,-199.79810
1729798057.92561,60293.00000,-199.89810
1729798060.35846,60380.00000,-199.69810
1729798068.48721,60716.00000,-199.89810
1729798069.32861,60730.00000,-199.79810
1729798072.84363,60866.00000,-199.89810
1729798074.94627,60942.00000,-199.79810
1729798078.52313,60999.00000,-186.37346
1729798085.53359,61293.00000,-199.99809
1729798088.05304,61380.00000,-199.79810
1729798096.11993,61716.00000,-199.89810
1729798096.91166,61730.00000,-199.79810
1729798100.45219,61866.00000,-199.89810
1729798102.70799,61942.00000,-199.79811
1729798106.32752,61999.00000,-199.84810
1729798113.35526,62293.00000,-199.89810
1729798115.86534,62380.00000,-199.59810
1729798123.99627,62716.00000,-199.79810
1729798124.81813,62730.00000,-199.79810
1729798128.20861,62866.00000,-199.69810
1729798130.50869,62942.00000,-199.79810
1729798134.09966,62999.00000,-199.57310
1729798141.14212,63293.00000,-199.89810
1729798143.82078,63380.00000,-199.89810
1729798151.87175,63716.00000,-199.89810
1729798152.73770,63730.00000,-199.79810
1729798156.00007,63866.00000,-199.79810
1729798158.09682,63942.00000,-199.89810
1729798161.68760,63999.00000,-199.79810
1729798168.73832,64293.00000,-199.69810
1729798171.43860,64380.00000,-199.59810
1729798179.70597,64716.00000,-198.39813
1729798180.50207,64730.00000,-199.79810
1729798184.09921,64866.00000,-199.69810
1729798186.37096,64942.00000,-199.59810
1729798189.61181,64999.00000,-199.32312
1729798196.70105,65293.00000,-199.49811
1729798199.05649,65380.00000,-199.89810
1729798207.69435,65716.00000,-199.89810
1729798208.49334,65730.00000,-199.79810
1729798211.86849,65866.00000,-199.59811
1729798214.08913,65942.00000,-199.69810
1729798217.38878,65999.00000,-199.72311
1729798224.01839,66293.00000,-199.89810
1729798226.20682,66380.00000,-199.79810
1729798234.46533,66716.00000,-199.69810
1729798235.24141,66730.00000,-199.59810
1729798238.60447,66866.00000,-199.69810
1729798240.81044,66942.00000,-199.69810
1729798244.39128,66999.00000,-199.79810
1729798251.57413,67293.00000,-199.69810
1729798253.88248,67380.00000,-199.89810
1729798261.89844,67716.00000,-199.59810
1729798262.98066,67730.00000,-199.69810
1729798266.58982,67866.00000,-199.69810
1729798268.75357,67942.00000,-199.19817
1729798272.21586,67999.00000,-191.67331
1729798279.69133,68293.00000,-187.49821
1729798281.87394,68380.00000,-197.59814
1729798289.86160,68716.00000,-197.19812
1729798290.65576,68730.00000,-197.89812
1729798294.34481,68866.00000,-191.69823
1729798296.51669,68942.00000,-199.39812
1729798300.12768,68999.00000,-178.62347
1729798307.42757,69293.00000,-171.70009
1729798309.77306,69380.00000,-164.20090
1729798317.91710,69716.00000,-152.59882
1729798318.84832,69730.00000,-187.09819
1729798322.46363,69866.00000,-154.79962
1729798324.55237,69942.00000,-177.09900
1729798328.18223,69999.00000,-158.22377
1729798335.82045,70293.00000,-111.69915
1729798338.14421,70380.00000,-182.59836
1729798345.98596,70716.00000,-123.99890
1729798346.98484,70730.00000,-146.89911
1729798350.66601,70866.00000,-149.99907
1729798352.86108,70942.00000,-188.09827
1729798356.27320,70999.00000,-146.84901
1729798363.69479,71293.00000,-115.19917
1729798366.08800,71380.00000,-162.29861
1729798374.07732,71716.00000,-116.29908
1729798375.14817,71730.00000,-139.79919
1729798378.79586,71866.00000,-174.59853
1729798380.93258,71942.00000,-178.79843
1729798384.51631,71999.00000,-139.72398
1729798391.70075,72293.00000,-136.79874
1729798394.11126,72380.00000,-176.59846
1729798402.13310,72716.00000,-156.79849
1729798403.05000,72730.00000,-148.29836
1729798406.74202,72866.00000,-186.29831
1729798408.78519,72942.00000,-143.89902
1729798412.24334,72999.00000,-162.44885
1729798419.65952,73293.00000,-118.39890
1729798422.14065,73380.00000,-149.59868
1729798430.13810,73716.00000,-147.49930
1729798431.14279,73730.00000,-149.89908
1729798434.94682,73866.00000,-155.99881
1729798437.04333,73942.00000,-134.89885
1729798440.40931,73999.00000,-153.64897
1729798447.61251,74293.00000,-172.39917
1729798450.20591,74380.00000,-152.89961
1729798458.20025,74716.00000,-175.39848
1729798459.20505,74730.00000,-108.99901
1729798463.19283,74866.00000,-102.09901
1729798465.25025,74942.00000,-111.39894
1729798468.53069,74999.00000,-121.72409
1729798475.68307,75293.00000,-126.49875
1729798478.29283,75380.00000,-147.99886
1729798486.02227,75716.00000,-163.39905
1729798486.87652,75730.00000,-102.09901
1729798490.73737,75866.00000,-103.39902
1729798492.95576,75942.00000,-132.69916
1729798496.25549,75999.00000,-145.22377
1729798503.34708,76293.00000, -99.39909
1729798505.93831,76380.00000,-152.09912
1729798513.81560,76716.00000,-123.89898
1729798514.65080,76730.00000, -99.99908
1729798518.45588,76866.00000,-107.09897
1729798520.77179,76942.00000,-188.19829
1729798524.12832,76999.00000,-119.47408
1729798531.34323,77293.00000,-188.19833
1729798533.97144,77380.00000,-134.99902
1729798535.99267,77458.00000,  26.00010
1729798542.31073,77716.00000, -99.69910
1729798543.13318,77730.00000,-186.69830
1729798548.72280,77942.00000,-128.69876
1729798552.23740,77999.00000,-118.82397
1729798559.56359,78293.00000,-135.79930
1729798562.22260,78380.00000,-111.59919
1729798564.46617,78458.00000, -95.29914
1729798570.69428,78716.00000,-122.49878
1729798571.52826,78730.00000,-111.69913
1729798577.02591,78942.00000,-114.09905
1729798580.51571,78999.00000,-103.42415
1729798588.11115,79293.00000,-103.19914
1729798590.61670,79380.00000,-116.69881
1729798592.71544,79458.00000, -96.09913
1729798598.93524,79716.00000,-106.29904
1729798599.77976,79730.00000,-127.19880
1729798605.38245,79942.00000,-149.99887
1729798608.88323,79999.00000,-107.94916
1729798616.04164,80293.00000,-116.89876
1729798618.57727,80380.00000,-188.89828
1729798620.70379,80458.00000, -94.39912
1729798627.02247,80716.00000,-130.69896
1729798627.83663,80730.00000, -95.89911
1729798633.21767,80942.00000, -96.39922
1729798636.57097,80999.00000,-149.49866
1729798643.64969,81293.00000,-109.49897
1729798646.18107,81380.00000,-111.19899
1729798648.33170,81458.00000,-186.99834
1729798654.77171,81716.00000, -95.19914
1729798655.57127,81730.00000,-105.99901
1729798661.05250,81942.00000,-126.29903
1729798664.58921,81999.00000,-117.72408
1729798671.54132,82293.00000,-109.19894
1729798673.83151,82380.00000, -92.79915
1729798675.93872,82458.00000,-186.99829
1729798682.23469,82716.00000,-132.59908
1729798683.03892,82730.00000,-187.39832
1729798688.63099,82942.00000,-134.79906
1729798692.36947,82999.00000,-144.29881
1729798699.26268,83293.00000,-103.99899
1729798701.63872,83380.00000, -92.69913
1729798703.72880,83458.00000,-123.39870
1729798710.08483,83716.00000,-111.19912
1729798710.90194,83730.00000, -97.39909
1729798716.64495,83942.00000,-187.09833
1729798720.19817,83999.00000,-144.12390
1729798727.06524,84293.00000,-188.09830
1729798729.50943,84380.00000,-107.49920
1729798731.73355,84458.00000,-151.09892
1729798737.82443,84716.00000,-127.79908
1729798738.57636,84730.00000,-110.19901
1729798744.09252,84942.00000,-181.69838
1729798747.78068,84999.00000,-137.52420
1729798755.08054,85293.00000,-148.89978
1729798757.45153,85380.00000,-157.29944
1729798759.61881,85458.00000,-154.49902
1729798765.98014,85716.00000, -94.39912
1729798766.65754,85730.00000,-102.49911
1729798772.08071,85942.00000,-169.59865
1729798775.33748,85999.00000,-148.89893
1729798782.46341,86293.00000,-154.89851
1729798784.95387,86380.00000,-107.59912
1729798787.11022,86458.00000,-118.59898
1729798793.47374,86716.00000,-116.09892
1729798794.28951,86730.00000,-111.99893
1729798799.75932,86942.00000, -98.19913
1729798803.18725,86999.00000,-135.32396
1729798810.17542,87293.00000,-113.79885
1729798812.66598,87380.00000, -92.49912
1729798814.84051,87458.00000,-104.69910
1729798816.50771,87518.00000,  41.49992
1729798820.53373,87683.00000,   0.40093
1729798821.88211,87716.00000, -95.09914
1729798827.70966,87942.00000, -93.59914
1729798830.58923,87999.00000,-132.96542
1729798833.14643,88090.00000,   7.40051
1729798839.91292,88380.00000,-169.49864
1729798842.06341,88458.00000,-135.59859
1729798844.06875,88518.00000, -98.59908
1729798848.31012,88683.00000,-177.69846
1729798849.81374,88716.00000,-190.89824
1729798855.59226,88942.00000,-106.79910
1729798858.59995,88999.00000,-106.99914
1729798861.35568,89090.00000,-107.29901
1729798868.23650,89380.00000,-151.19940
1729798870.42451,89458.00000,-137.89948
1729798872.32664,89518.00000,-128.39883
1729798876.59675,89683.00000,-121.99922
1729798878.01001,89716.00000,-186.79829
1729798883.84052,89942.00000,-132.29932
1729798886.90607,89999.00000,-139.46564
1729798889.74064,90090.00000,-125.39907
1729798896.36436,90380.00000,-135.39885
1729798898.49332,90458.00000,-106.69907
1729798900.20893,90518.00000,-117.89894
1729798904.15845,90683.00000,-107.99898
1729798905.29518,90716.00000,-110.59929
1729798910.76580,90942.00000,-128.19879
1729798913.79259,90999.00000,-150.66531
1729798916.28212,91090.00000,-117.09887
1729798924.14050,91380.00000,-163.29962
1729798926.33627,91458.00000,-126.29914
1729798928.08179,91518.00000,-131.89888
1729798932.21850,91683.00000,-143.39897
1729798933.68550,91716.00000,-100.79903
1729798939.24894,91942.00000,-102.59914
1729798939.61280,91949.00000,  79.99997
1729798942.35860,91999.00000,-164.46561
1729798944.85857,92088.00000, -75.79896
1729798946.25455,92132.00000,  32.90027
1729798952.49973,92380.00000,-104.79904
1729798954.81840,92458.00000,-109.49909
1729798960.72172,92716.00000,-175.79843
1729798966.05600,92942.00000,-197.09828
1729798966.81935,92949.00000,-111.19913
1729798969.69960,92999.00000,-160.63211
1729798972.23989,93088.00000,-190.39865
1729798973.60977,93132.00000,-192.89839
1729798979.46006,93380.00000,-185.69835
1729798981.63164,93458.00000,-127.99905
1729798987.51212,93716.00000,-149.39874
1729798992.82111,93942.00000,-186.09833
1729798993.48496,93949.00000,-104.29906
1729798996.30899,93999.00000,-134.49898
1729798998.91973,94088.00000,-137.99960
1729799000.42362,94132.00000,-113.29906
1729799006.76225,94380.00000,-179.89842
1729799009.17621,94458.00000,-183.99831
1729799015.77843,94716.00000,-152.39896
1729799021.70290,94942.00000,-125.79907
1729799022.26646,94949.00000,-167.19905
1729799024.98948,94999.00000,-124.73233
1729799027.45759,95088.00000,-171.79860
1729799028.93166,95132.00000,-149.69934
1729799034.86642,95380.00000,-178.79854
1729799036.96853,95458.00000,-111.29903
1729799042.94958,95716.00000,-111.19892
1729799048.52252,95942.00000,-165.39891
1729799049.15741,95949.00000,-156.49898
1729799051.99951,95999.00000,-130.59903
1729799055.06762,96088.00000,-115.89899
1729799056.87571,96132.00000,-101.19915
1729799063.65297,96380.00000,-145.90047
1729799066.22388,96458.00000,-129.69901
1729799070.52723,96621.00000,  29.20018
1729799073.78801,96716.00000,-161.59882
1729799081.33792,96942.00000, -99.89900
1729799084.94694,96999.00000,-156.43193
1729799088.30894,97088.00000,-131.09915
1729799090.33094,97132.00000,-114.89890
1729799097.51193,97380.00000,-137.09940
1729799099.65992,97458.00000,-105.19905
1729799103.80810,97621.00000,-142.79875
1729799106.54092,97716.00000,-129.39899
1729799112.05189,97942.00000,-182.29848
1729799114.85480,97999.00000,-140.46548
1729799117.33906,98088.00000,-185.39833
1729799118.83422,98132.00000,-187.69829
1729799126.00155,98380.00000,-116.39906
1729799129.01284,98458.00000, -97.69907
1729799129.80149,98473.00000,  25.00005
1729799134.75550,98621.00000, -98.39909
1729799138.35639,98716.00000, -96.19914
1729799148.26112,98999.00000,-135.99879
1729799151.69634,99088.00000, -98.39910
1729799153.60825,99132.00000,-187.49829
1729799161.70435,99380.00000,-188.69829
1729799164.32806,99458.00000,-101.39909
1729799165.25263,99473.00000, -97.29912
1729799168.57787,99602.00000, -31.09905
1729799169.78450,99621.00000,-132.19904
1729799181.64786,99999.00000,-134.36549
1729799184.50463,100088.00000,-112.19899
1729799185.93360,100132.00000,-187.99828
1729799192.12021,100380.00000, -93.99911
1729799194.58032,100458.00000,-136.69923
1729799195.41132,100473.00000,-100.69915
1729799198.59156,100602.00000,-118.89901
1729799199.53815,100621.00000, -96.89910
1729799209.35307,100999.00000,-126.99907
1729799211.97782,101088.00000,-187.49834
1729799213.46425,101132.00000,-165.99864
1729799219.24015,101380.00000,-140.19968
1729799221.41357,101458.00000,-151.59920
1729799222.48872,101473.00000,-189.09827
1729799225.51637,101602.00000,-168.99852
1729799226.41217,101621.00000, -97.59920
1729799235.88344,101999.00000,-149.89868
1729799238.28136,102088.00000,-108.59910
1729799239.67906,102132.00000,-188.99826
1729799245.88221,102380.00000, -99.49908
1729799248.00741,102458.00000,-106.49897
1729799248.87060,102473.00000,-121.19904
1729799252.37074,102602.00000,-106.29902
1729799253.27188,102621.00000,-112.89894
1729799262.88401,102999.00000,-159.06523
1729799265.11039,103088.00000,-115.39922
1729799266.63119,103132.00000,-153.49879
1729799272.48550,103380.00000,-188.09827
1729799274.58972,103458.00000,-119.49904
1729799275.63520,103473.00000,-133.39909
1729799279.00442,103602.00000,-115.69901
1729799279.87813,103621.00000,-116.99878
1729799285.85673,103877.00000,  -6.09911
1729799286.85129,103900.00000,  17.70048
1729799290.03615,103999.00000,-106.94901
1729799292.53629,104088.00000,-126.89883
1729799299.31994,104380.00000,-163.19908
1729799301.52187,104458.00000,-129.09883
1729799302.37505,104473.00000,-110.19888
1729799306.52791,104602.00000,-187.79829
1729799307.60484,104621.00000,-187.09830
1729799311.28795,104743.00000,  62.69994
1729799315.67781,104877.00000,-188.09828
1729799316.91552,104900.00000,-159.29860
1729799321.03526,104999.00000,-143.84869
1729799324.38801,105088.00000,-118.39898
1729799330.23574,105274.00000,  87.70000
1729799336.40775,105458.00000,-136.99922
1729799337.46734,105473.00000,-107.29906
1729799342.02245,105602.00000, -97.79908
1729799343.22081,105621.00000, -96.49903
1729799347.57140,105743.00000,-115.39899
1729799352.17066,105877.00000,-105.09904
1729799353.82150,105900.00000,-188.09828
1729799358.16355,105999.00000,-145.14891
1729799366.74937,106274.00000,-109.59901
1729799372.99149,106458.00000,-103.89912
1729799374.07133,106473.00000,-111.29891
1729799378.45386,106602.00000,-195.79817
1729799379.62384,106621.00000,-142.49869
1729799383.98964,106743.00000,-140.99892
1729799388.59123,106877.00000,-160.49982
1729799390.21644,106900.00000,-108.99909
1729799394.49033,106999.00000,-175.19910
1729799403.37586,107274.00000,-132.39900
1729799409.59881,107458.00000,-168.89883
1729799410.68694,107473.00000,-110.49898
1729799415.16125,107602.00000,-143.79985
1729799416.33370,107621.00000,-188.59827
1729799420.76353,107743.00000,-188.49828
1729799425.27675,107877.00000,-122.79902
1729799426.54342,107900.00000,-189.99825
1729799430.57468,107999.00000, -95.79913
1729799437.67700,108274.00000,-156.69978
1729799442.35452,108458.00000,-138.99892
1729799443.15128,108473.00000,-115.59883
1729799446.43266,108602.00000,-145.39890
1729799447.33913,108621.00000,-152.19910
1729799450.48608,108743.00000, -94.79917
1729799454.16925,108877.00000,-176.89923
1729799455.15871,108900.00000,-172.49974
1729799458.83735,108999.00000,-162.14850
1729799465.55598,109274.00000,-160.69998
1729799469.96793,109458.00000,-173.39839
1729799470.73519,109473.00000,-104.29892
1729799474.94714,109602.00000,-137.69952
1729799476.15666,109621.00000,-132.29907
1729799480.34643,109743.00000,-198.79814
1729799484.78865,109877.00000,-117.79902
1729799485.88232,109900.00000,-160.89886
1729799488.99052,109999.00000,-175.79831
1729799496.00690,110239.00000,  24.20051
1729799497.54882,110274.00000,-148.89893
1729799502.99506,110458.00000,-114.59905
1729799508.01895,110602.00000,-173.29855
1729799509.18785,110621.00000,-143.29883
1729799513.63945,110743.00000,-190.59825
1729799518.48774,110877.00000,-188.79826
1729799519.77742,110900.00000,-184.39836
1729799523.51004,110999.00000, -96.89909
1729799529.27074,111239.00000,-102.69907
1729799530.48130,111274.00000,-142.89870
1729799534.66666,111458.00000,-115.99898
1729799538.94268,111602.00000,-141.59950
1729799540.07708,111621.00000,-175.29869
1729799544.15005,111743.00000,-120.59893
1729799548.03346,111877.00000,-130.79915
1729799549.01821,111900.00000,-156.89984
1729799551.99360,111999.00000,-149.59857
1729799557.83730,112239.00000,-135.69897
1729799559.04174,112274.00000,-185.39838
1729799563.20618,112458.00000,-187.69829
1729799567.29685,112602.00000,-117.99896
1729799568.38769,112621.00000,-162.69884
1729799572.90707,112743.00000,-146.49956
1729799577.39646,112877.00000,-130.79897
1729799578.66425,112900.00000,-161.59868
1729799582.02804,112999.00000,-120.44925
1729799587.84870,113239.00000,-120.69901
1729799589.08247,113274.00000, -98.09908
1729799593.40830,113458.00000, -94.89912
1729799597.01804,113602.00000,-105.39909
1729799598.21874,113621.00000, -97.39909
1729799602.43673,113743.00000,-172.89896
1729799606.84387,113877.00000, -95.79913
1729799607.95617,113900.00000,-143.39906
1729799610.84748,113999.00000,-129.54921
1729799616.37310,114239.00000,-143.49930
1729799617.60674,114274.00000, -94.79912
1729799622.26572,114458.00000,-189.09827
1729799625.99811,114602.00000,-145.89882
1729799626.83184,114621.00000,-183.69868
1729799631.13667,114743.00000,-144.49904
1729799636.04291,114877.00000,-189.29826
1729799637.40704,114900.00000,-187.99828
1729799642.08938,114999.00000,-112.19897
1729799649.74357,115239.00000, -98.99916
1729799651.41862,115274.00000,-112.29896
1729799657.60461,115458.00000,-118.79901
1729799662.53779,115602.00000,-106.59905
1729799663.45441,115621.00000,-142.39935
1729799667.05063,115743.00000,-101.29910
1729799670.45652,115877.00000,-116.09893
1729799671.67358,115900.00000,-101.19904
1729799674.60839,115999.00000,-104.59902
1729799680.86094,116239.00000,-184.39836
1729799681.56150,116258.00000,  82.19995
1729799682.61784,116274.00000, -94.49913
1729799688.46732,116458.00000,-174.89890
1729799692.20678,116602.00000,-161.99930
1729799693.16250,116621.00000,-101.29928
1729799696.46638,116743.00000,-186.59830
1729799699.72725,116877.00000,-105.39911
1729799700.92225,116900.00000,-178.19846
1729799703.46425,116999.00000,-133.49931
1729799709.89767,117239.00000,-107.09896
1729799710.84937,117258.00000,-118.59902
1729799711.70654,117274.00000,-184.19833
1729799716.46974,117458.00000,-141.39919
1729799718.17731,117511.00000,  26.70061
1729799720.85306,117602.00000,-125.69886
1729799721.93306,117621.00000,-186.29832
1729799728.26466,117877.00000,-114.49895
1729799729.33008,117900.00000,-174.69853
1729799731.95566,117999.00000,-119.89904
1729799737.69156,118239.00000,-138.99896
1729799738.63001,118258.00000,-112.29893
1729799739.50217,118274.00000,-162.99873
1729799744.22864,118458.00000,-182.39838
1729799745.99845,118511.00000,-188.39827
1729799748.76036,118602.00000,-137.79964
1729799749.67964,118621.00000,-159.79895
1729799752.56726,118729.00000,  55.29990
1729799756.29717,118877.00000,-102.39911
1729799757.15245,118900.00000,-131.59912
1729799759.94706,118999.00000,-129.39906
1729799765.88965,119239.00000, -95.59918
1729799766.79880,119258.00000,-139.09880
1729799771.95410,119458.00000,-136.89928
1729799773.75634,119511.00000, -96.69914
1729799774.30741,119521.00000,  26.60016
1729799775.06221,119532.00000,  24.70010
1729799777.49270,119602.00000,-143.39923
1729799778.41191,119621.00000,-101.09907
1729799781.57917,119729.00000,-139.09885
1729799787.80423,119999.00000,-102.39902
1729799793.67225,120239.00000,-164.49922
1729799794.58274,120258.00000,-112.99899
1729799799.71693,120458.00000,-101.79909
1729799801.58280,120511.00000,-144.79875
1729799802.30953,120521.00000, -96.39915
1729799803.13959,120532.00000,-110.79897
1729799805.45286,120602.00000,-133.19917
1729799806.42183,120621.00000,-149.79924
1729799809.50122,120729.00000,-139.89906
1729799815.98806,120999.00000,-157.59915
1729799822.29595,121239.00000,-114.49901
1729799823.24024,121258.00000,-153.39937
1729799828.51558,121458.00000,-111.19917
