wall_time,step,experience_generation/episode_rew
1729862142.78972,32977.00000,-111.89893
1729862145.05780,32999.00000,-134.52104
1729862162.91102,33977.00000,-185.49834
1729862165.33829,33999.00000,-105.15462
1729862182.84647,34977.00000,-102.49922
1729862185.13010,34999.00000,-106.53240
1729862201.55067,35977.00000,-186.69832
1729862203.95371,35999.00000,-130.56551
1729862220.46774,36977.00000,-137.29919
1729862222.77553,36999.00000,-118.81010
1729862239.20826,37977.00000,-123.09917
1729862241.50394,37999.00000,-118.43230
1729862257.34513,38977.00000, -91.89916
1729862259.63269,38999.00000,-126.22110
1729862275.52323,39977.00000,-109.39890
1729862277.82670,39999.00000,-127.01006
1729862294.89210,40977.00000,-105.59899
1729862297.25167,40999.00000,-103.99908
1729862312.69231,41977.00000,-100.29908
1729862314.97057,41999.00000,-142.98766
1729862330.72401,42977.00000,-103.79903
1729862333.01094,42999.00000,-124.11008
1729862349.62794,43977.00000,-105.59905
1729862351.91686,43999.00000,-117.65443
1729862367.59373,44977.00000, -99.09915
1729862369.88403,44999.00000,-136.03217
1729862385.89514,45977.00000,-138.19872
1729862388.18071,45999.00000,-114.62119
1729862404.39473,46977.00000,-106.99934
1729862406.75604,46999.00000,-112.54356
1729862423.37812,47977.00000,-119.59903
1729862425.89612,47999.00000,-109.75462
1729862432.42046,48397.00000,  54.80001
1729862440.98949,48977.00000,-143.59877
1729862443.07528,48999.00000,-149.22366
1729862449.55324,49397.00000,-182.19844
1729862458.02648,49977.00000,-180.79846
1729862460.11514,49999.00000,-170.13617
1729862466.25278,50397.00000,-198.29814
1729862475.35769,50977.00000,-199.59813
1729862477.39891,50999.00000,-199.33562
1729862483.79264,51397.00000,-191.19861
1729862492.33961,51977.00000,-184.59831
1729862494.47118,51999.00000,-185.58585
1729862501.08735,52397.00000,-165.59935
1729862510.20401,52977.00000,-195.19817
1729862512.24535,52999.00000,-182.32332
1729862518.18586,53397.00000,-199.89810
1729862527.02233,53977.00000,-199.69810
1729862529.23457,53999.00000,-199.82309
1729862535.32216,54397.00000,-199.89810
1729862543.93629,54977.00000,-199.09813
1729862546.05728,54999.00000,-194.03580
1729862552.52816,55397.00000,-157.20088
1729862561.26254,55977.00000,-177.29898
1729862563.34159,55999.00000,-158.22391
1729862570.40611,56397.00000,-136.19907
1729862579.57365,56977.00000,-137.29910
1729862582.01683,56999.00000,-140.87393
1729862589.16914,57397.00000,-187.39828
1729862598.78856,57977.00000,-183.39847
1729862600.87789,57999.00000,-134.84888
1729862607.65814,58397.00000,-120.99873
1729862618.64903,58977.00000,-109.99884
1729862620.69524,58999.00000,-150.29883
1729862626.74595,59397.00000,-161.69870
1729862635.93317,59977.00000,-139.19966
1729862638.63953,59999.00000,-170.94852
1729862646.81802,60397.00000,-108.49907
1729862659.41915,60977.00000,-151.70029
1729862662.14799,60999.00000,-167.38728
1729862670.61334,61397.00000,-116.09872
1729862679.91921,61977.00000,-170.49850
1729862681.99992,61999.00000,-145.33649
1729862688.60490,62397.00000,-158.89900
1729862698.12869,62977.00000, -97.69911
1729862698.66661,62997.00000, -18.69907
1729862700.20652,62999.00000,-129.39891
1729862707.24210,63397.00000,-104.39906
1729862719.25905,63977.00000,-185.39835
1729862719.80144,63997.00000,-159.19891
1729862721.36171,63999.00000, -98.68478
1729862728.04754,64397.00000,-120.19894
1729862736.76633,64977.00000,-162.09862
1729862737.36707,64997.00000,-189.09827
1729862738.91153,64999.00000,-132.35622
1729862748.06684,65397.00000,-185.59833
1729862759.68115,65977.00000,-177.69864
1729862760.21313,65997.00000,-132.29910
1729862761.77489,65999.00000,-123.49901
1729862768.45799,66397.00000,-126.49887
1729862777.59666,66977.00000,-109.19898
1729862778.11337,66997.00000,-178.69843
1729862779.67255,66999.00000,-143.95587
1729862786.01947,67397.00000,-165.29871
1729862795.15674,67977.00000,-174.69846
1729862795.69515,67997.00000,-164.69844
1729862797.27231,67999.00000,-144.52725
1729862804.25282,68397.00000,-134.79947
1729862813.70095,68977.00000,-113.09914
1729862814.22451,68997.00000, -95.49913
1729862815.77724,68999.00000,-140.71300
1729862822.89011,69397.00000,-116.09875
1729862832.31714,69977.00000,-182.39842
1729862832.84971,69997.00000,-155.59964
1729862834.41526,69999.00000,-136.92738
1729862841.30602,70397.00000,-111.69891
1729862850.86614,70977.00000,-119.39883
1729862851.39889,70997.00000,-186.89832
1729862852.95619,70999.00000,-106.91337
1729862859.96353,71397.00000,-159.79884
1729862869.75518,71977.00000,-110.39892
1729862870.33735,71997.00000,-114.89893
1729862871.92899,71999.00000,-124.14203
1729862876.40662,72235.00000, -12.79934
1729862893.49062,72977.00000,-112.89875
1729862894.21940,72997.00000,-110.89879
1729862896.26330,72999.00000,-120.74174
1729862901.94786,73235.00000,-100.59912
1729862917.54288,73977.00000,-104.49914
1729862918.22821,73997.00000,-152.19928
1729862920.25717,73999.00000,-148.69882
1729862925.15016,74235.00000,-143.19882
1729862941.40219,74977.00000,-139.29950
1729862942.09621,74997.00000,-134.09920
1729862944.13190,74999.00000,-149.49883
1729862949.11241,75235.00000,-111.29890
1729862965.12506,75977.00000,-135.39920
1729862965.83218,75997.00000,-120.49899
1729862967.85659,75999.00000,-153.99872
1729862973.52962,76235.00000,-107.19903
1729862988.84662,76977.00000,-103.79909
1729862989.37955,76997.00000,-181.59843
1729862990.93874,76999.00000,-125.35606
1729862995.05693,77235.00000,-187.29831
1729863007.14423,77977.00000,-170.29860
1729863007.69577,77997.00000, -95.99914
1729863009.24262,77999.00000,-136.78453
1729863013.63033,78235.00000,-131.89917
1729863026.46304,78977.00000,-128.49911
1729863027.00556,78997.00000,-187.89828
1729863028.54178,78999.00000,-122.65611
1729863032.90753,79235.00000,-105.39916
1729863045.58770,79977.00000,-188.99826
1729863046.14538,79997.00000,-148.19896
1729863047.68179,79999.00000,-135.08458
1729863052.19642,80235.00000, -94.99914
1729863065.18938,80977.00000,-188.09831
1729863065.76243,80997.00000,-101.79911
1729863067.33730,80999.00000,-127.39902
1729863071.73584,81235.00000,-112.29903
1729863084.33533,81977.00000,-144.19887
1729863084.81802,81993.00000,  -6.49903
1729863085.09910,81997.00000, -98.89903
1729863086.41852,81999.00000,-153.61548
1729863090.81155,82235.00000,-113.39890
1729863103.39010,82977.00000,-174.79858
1729863103.89941,82993.00000,-117.79900
1729863104.19234,82997.00000,-120.19883
1729863105.57251,82999.00000,-145.28230
1729863109.90153,83235.00000,-188.39830
1729863122.35010,83977.00000,-132.99919
1729863122.86425,83993.00000,-114.69911
1729863123.17179,83997.00000,-101.49912
1729863124.50217,83999.00000,-147.61557
1729863128.82333,84235.00000,-142.19951
1729863141.58002,84977.00000,-154.19963
1729863142.05767,84993.00000,-106.59910
1729863142.33398,84997.00000,-187.99829
1729863143.64451,84999.00000,-134.73227
1729863148.11366,85235.00000,-135.79930
1729863156.85650,85728.00000,  11.20044
1729863161.35842,85977.00000,-150.29874
1729863161.84950,85993.00000,-115.39909
1729863162.13304,85997.00000,-112.09918
1729863163.24145,85999.00000,-104.49911
1729863167.69788,86235.00000,-103.59904
1729863176.57276,86728.00000,-109.79899
1729863181.08117,86977.00000,-117.19883
1729863181.56773,86993.00000,-108.79906
1729863181.84615,86997.00000,-111.79914
1729863182.95221,86999.00000,-120.37909
1729863187.34073,87235.00000,-144.99884
1729863187.54385,87240.00000,  42.80023
1729863200.54585,87977.00000,-107.99911
1729863201.03844,87993.00000,-127.39909
1729863201.31919,87997.00000,-157.69876
1729863202.42151,87999.00000,-112.25900
1729863206.88112,88235.00000,-103.69913
1729863207.18791,88240.00000,-135.49892
1729863219.92069,88977.00000,-104.89914
1729863220.39720,88993.00000, -96.99912
1729863220.68308,88997.00000,-167.99846
1729863221.78647,88999.00000,-134.41891
1729863226.14297,89235.00000,-157.89874
1729863226.45197,89240.00000,-117.69895
1729863239.21786,89977.00000, -99.69911
1729863239.69382,89993.00000,-186.09834
1729863239.97471,89997.00000,-163.09866
1729863241.08374,89999.00000,-123.21899
1729863245.75740,90235.00000, -99.39909
1729863246.06792,90240.00000,-131.59883
1729863259.44701,90977.00000,-129.89902
1729863259.93872,90993.00000,-118.69888
1729863260.22205,90997.00000,-113.69909
1729863261.32819,90999.00000,-127.09893
1729863265.73961,91235.00000,-129.49898
1729863266.04550,91240.00000,-142.29916
1729863278.70409,91977.00000,-105.19895
1729863279.18917,91993.00000,-100.89914
1729863279.46721,91997.00000,-105.89896
1729863280.58710,91999.00000,-150.55901
1729863285.30060,92235.00000,-100.69916
1729863285.60524,92240.00000,-156.59921
1729863298.20134,92977.00000,-141.19914
1729863298.67740,92993.00000,-141.89876
1729863298.95520,92997.00000,-159.89848
1729863300.05935,92999.00000,-135.09882
1729863304.40254,93235.00000,-144.09892
1729863304.70692,93240.00000,-103.89904
1729863317.59677,93977.00000,-139.39890
1729863318.08986,93993.00000,-105.89894
1729863318.37244,93997.00000,-191.99825
1729863319.46905,93999.00000,-108.57903
1729863323.99510,94235.00000,-115.89902
1729863324.30367,94240.00000, -99.69910
1729863337.46584,94977.00000, -98.59911
1729863337.95395,94993.00000,-167.89870
1729863338.23505,94997.00000, -96.09914
1729863339.33143,94999.00000,-100.87908
1729863343.61650,95235.00000,-114.89922
1729863343.91936,95240.00000, -93.39911
1729863356.05498,95977.00000,-101.99907
1729863356.51847,95993.00000,-150.59868
1729863356.79414,95997.00000,-127.29881
1729863357.89741,95999.00000,-146.33873
1729863362.25394,96235.00000,-175.19899
1729863362.56045,96240.00000,-170.89850
1729863375.97662,96977.00000, -97.59916
1729863376.47790,96993.00000, -98.19908
1729863376.76306,96997.00000, -95.89910
1729863377.87913,96999.00000,-101.39911
1729863382.27483,97235.00000,-103.09914
1729863382.57783,97240.00000, -96.39909
1729863395.24939,97977.00000,-138.29933
1729863395.74157,97993.00000,-140.39934
1729863396.02023,97997.00000,-140.79922
1729863397.12874,97999.00000,-114.61907
1729863401.45017,98235.00000,-152.69890
1729863401.75820,98240.00000,-102.19912
1729863414.81547,98977.00000,-148.39912
1729863415.30668,98993.00000,-104.29908
1729863415.58820,98997.00000, -94.19913
1729863416.69590,98999.00000,-130.19873
1729863421.17624,99235.00000, -98.19914
1729863421.48339,99240.00000, -95.99911
1729863434.23672,99977.00000,-195.39828
1729863434.73029,99993.00000,-104.79907
1729863435.01307,99997.00000,-116.69909
1729863436.12393,99999.00000,-122.91917
1729863441.05669,100235.00000,-133.09891
1729863441.36592,100240.00000,-125.99888
1729863454.42485,100977.00000,-169.99875
1729863454.92018,100993.00000, -94.29913
1729863455.20140,100997.00000, -98.69916
1729863456.31019,100999.00000,-110.49898
1729863460.70987,101235.00000, -95.89914
1729863461.01667,101240.00000,-135.79922
1729863473.43622,101977.00000,-101.89907
1729863473.91424,101993.00000,-131.89911
1729863474.19393,101997.00000,-166.19919
1729863475.29849,101999.00000,-136.65904
1729863479.47723,102235.00000, -99.79906
1729863479.78369,102240.00000,-183.39853
1729863492.32739,102977.00000,-148.79871
1729863492.81200,102993.00000,-111.49906
1729863493.09207,102997.00000,-131.89931
1729863494.19592,102999.00000,-129.23888
1729863498.63928,103235.00000,-137.59923
1729863498.94946,103240.00000,-114.89874
1729863512.07385,103977.00000,-116.69877
1729863512.58731,103993.00000,-112.09911
1729863512.87893,103997.00000, -97.19910
1729863513.98938,103999.00000,-110.01900
1729863518.42625,104235.00000,-121.59903
1729863518.73444,104240.00000,-104.59892
1729863531.51408,104977.00000,-127.19897
1729863532.00034,104993.00000,-137.49890
1729863532.28102,104997.00000,-103.39909
1729863533.39550,104999.00000,-103.71908
1729863537.88842,105235.00000, -95.09916
1729863538.20331,105240.00000,-119.49904
1729863551.64922,105977.00000,-156.39880
1729863552.15148,105993.00000,-100.79907
1729863552.43463,105997.00000,-103.79901
1729863553.54171,105999.00000, -97.65911
1729863557.82783,106235.00000, -95.19910
1729863558.13423,106240.00000,-115.59908
1729863570.76082,106977.00000,-100.49918
1729863571.26120,106993.00000, -95.29916
1729863571.54664,106997.00000,-119.99911
1729863572.66247,106999.00000,-149.91866
1729863577.15518,107235.00000,-103.39913
1729863577.47763,107240.00000,-174.19911
1729863590.80817,107977.00000,-105.89914
1729863591.30142,107993.00000, -94.89914
1729863591.58266,107997.00000,-133.99899
1729863592.68469,107999.00000,-118.29906
1729863597.17322,108235.00000,-100.19916
1729863597.48153,108240.00000,-100.69910
1729863610.23479,108977.00000,-118.99908
1729863610.72421,108993.00000,-166.49872
1729863611.00721,108997.00000,-123.29897
1729863612.10879,108999.00000,-105.11907
1729863616.77358,109235.00000, -95.69917
1729863617.08889,109240.00000,-101.39917
1729863630.46166,109977.00000,-116.29913
1729863630.96206,109993.00000,-124.99883
1729863631.24679,109997.00000, -95.89914
1729863632.35674,109999.00000, -99.75912
1729863637.00612,110235.00000,-104.19902
1729863637.31606,110240.00000, -94.89912
1729863650.21818,110977.00000, -95.19913
1729863650.70309,110993.00000, -96.39910
1729863650.98408,110997.00000,-114.59879
1729863652.08832,110999.00000,-116.55900
1729863656.53072,111235.00000,-142.59874
1729863656.83826,111240.00000,-104.29902
1729863670.10356,111977.00000, -94.99912
1729863670.59932,111993.00000, -97.49913
1729863670.88217,111997.00000,-111.89904
1729863671.98866,111999.00000,-111.81921
1729863676.17907,112235.00000, -99.49899
1729863676.48470,112240.00000,-115.09901
1729863689.27053,112977.00000,-135.19870
1729863689.74828,112993.00000,-129.09914
1729863690.02737,112997.00000,-113.99917
1729863691.13400,112999.00000,-137.75885
1729863695.40002,113235.00000,-101.69911
1729863695.71252,113240.00000,-151.39874
1729863708.71859,113977.00000,-140.89909
1729863709.20700,113993.00000,-110.69884
1729863709.48845,113997.00000,-122.39899
1729863710.59731,113999.00000,-118.15884
1729863715.17173,114235.00000,-116.89906
1729863715.48153,114240.00000, -99.39915
1729863728.84658,114977.00000,-153.49918
1729863729.34748,114993.00000, -95.19911
1729863729.63276,114997.00000, -96.09915
1729863730.74570,114999.00000, -98.81911
1729863735.22759,115235.00000, -97.69910
1729863735.53780,115240.00000,-119.69901
1729863748.62092,115977.00000,-100.89900
1729863749.10840,115993.00000,-100.09904
1729863749.38992,115997.00000,-127.69873
1729863750.49894,115999.00000,-112.23911
1729863754.98548,116235.00000,-154.89882
1729863755.29626,116240.00000, -97.59906
1729863766.57140,116886.00000,  -3.89925
1729863768.27558,116977.00000,-101.49913
1729863768.74882,116993.00000,-135.29907
1729863769.03076,116997.00000,-132.79898
1729863769.92306,116999.00000,-109.29890
1729863774.25107,117235.00000,-120.39874
1729863774.55762,117240.00000,-128.19870
1729863785.56237,117886.00000,-105.29895
1729863787.26245,117977.00000,-138.69894
1729863787.74562,117993.00000,-133.49889
1729863788.02477,117997.00000,-115.89896
1729863788.91865,117999.00000,-130.84891
1729863793.44057,118235.00000,-111.09892
1729863793.75162,118240.00000,-115.19892
1729863799.32777,118562.00000,  34.89987
1729863800.98084,118652.00000,   4.70036
1729863805.28006,118886.00000,-105.59904
1729863806.99933,118977.00000, -96.49914
1729863807.48293,118993.00000,-158.39868
1729863808.23389,118999.00000,-116.23230
1729863812.62146,119235.00000, -96.09908
1729863812.92939,119240.00000,-172.39853
1729863818.80601,119562.00000,-135.59901
1729863820.58388,119652.00000,-153.69893
1729863824.66566,119886.00000,-142.59929
1729863826.33928,119977.00000,-102.69896
1729863826.81144,119993.00000,-128.49879
1729863827.55217,119999.00000,-130.13211
1729863831.68132,120235.00000,-127.59885
1729863831.97688,120240.00000,-147.89873
1729863837.17098,120562.00000,-176.29845
1729863838.80295,120652.00000,-190.09824
1729863842.73496,120886.00000,-199.49811
1729863844.41455,120977.00000,-153.80025
1729863844.87857,120993.00000,-193.69844
1729863845.61012,120999.00000,-190.53180
1729863849.64800,121235.00000,-198.39813
1729863849.94347,121240.00000,-199.49812
1729863855.34943,121562.00000,-199.19814
1729863857.23201,121652.00000,-199.39810
1729863861.31721,121886.00000,-184.09833
1729863862.97204,121977.00000,-182.89917
1729863863.43781,121993.00000,-174.79984
1729863864.17515,121999.00000,-183.93201
1729863868.20612,122235.00000,-184.59862
1729863868.49952,122240.00000,-173.59885
1729863873.45644,122562.00000,-183.29819
1729863875.08417,122652.00000,-181.79875
1729863879.09651,122886.00000,-171.39870
1729863880.82393,122977.00000,-180.19843
1729863881.31350,122993.00000,-136.79910
1729863882.05349,122999.00000,-151.26555
1729863886.30422,123235.00000,-181.69847
1729863886.60959,123240.00000,-165.39868
1729863892.36126,123562.00000,-104.69924
1729863894.11423,123652.00000,-123.79893
1729863896.46275,123768.00000,  -4.49932
1729863898.75652,123886.00000,-116.79887
1729863900.53488,123977.00000,-114.49886
1729863901.31220,123999.00000,-131.79886
1729863905.66393,124235.00000,-126.09860
1729863905.97085,124240.00000,-139.39900
1729863911.76620,124562.00000,-102.69923
1729863913.55941,124652.00000,-104.39913
1729863915.91262,124768.00000,-110.84897
1729863918.16143,124886.00000,-179.89838
1729863919.96351,124977.00000,-115.69897
1729863920.78144,124999.00000,-107.84903
1729863925.14203,125235.00000,-116.49902
1729863925.44459,125240.00000,-152.09869
1729863926.75417,125312.00000,  64.59995
1729863931.19655,125562.00000,-176.89848
1729863932.96747,125652.00000,-114.59911
1729863935.35429,125768.00000,-136.19902
1729863937.56937,125886.00000,-101.79914
1729863939.30291,125980.00000,  19.00035
1729863940.05177,125999.00000,-127.99879
1729863944.54408,126240.00000,-100.59914
1729863946.04023,126312.00000,-158.09935
1729863950.65913,126562.00000,-103.69917
1729863952.44853,126652.00000,-124.89905
1729863954.89932,126768.00000,-112.84909
1729863957.07975,126886.00000,-183.29837
1729863958.79275,126980.00000,-103.39915
1729863959.51324,126999.00000,-123.49875
1729863963.70647,127240.00000,-144.89850
1729863965.09461,127312.00000,-151.39880
1729863969.50090,127562.00000,-108.39915
1729863971.25328,127652.00000,-182.39836
1729863973.66368,127768.00000,-156.79881
1729863975.86995,127886.00000,-135.09918
1729863977.67614,127980.00000,-164.49933
1729863978.42500,127999.00000,-135.24922
1729863982.78981,128240.00000,-122.79877
1729863984.21589,128312.00000,-114.69880
1729863988.55987,128562.00000,-160.39844
1729863990.27776,128652.00000,-129.49901
1729863992.60315,128768.00000,-144.04871
1729863994.81492,128886.00000,-129.99875
1729863996.87515,128980.00000,-103.59913
1729863997.73116,128999.00000,-186.19830
1729864002.33065,129240.00000,-134.59898
1729864003.82596,129312.00000,-100.29910
1729864005.75899,129419.00000,  62.09996
1729864008.42681,129562.00000,-113.99895
1729864010.20651,129652.00000,-114.29901
1729864012.68065,129768.00000,-122.29910
1729864014.97629,129886.00000,-115.99911
1729864017.61829,129999.00000,-103.64912
1729864022.19843,130240.00000,-120.69898
1729864023.63362,130312.00000,-105.29898
1729864025.70301,130419.00000,-111.39904
1729864028.30935,130562.00000, -99.89912
1729864030.04329,130652.00000,-158.39961
1729864032.44464,130768.00000,-142.74884
1729864034.63378,130886.00000,-179.19841
1729864036.93061,130999.00000,-109.29903
1729864041.21326,131240.00000,-127.79872
1729864042.61993,131312.00000,-179.89841
1729864044.65104,131419.00000,-131.39885
1729864047.26879,131562.00000,-181.59839
1729864048.98359,131652.00000,-170.89853
1729864051.39329,131768.00000,-141.89871
1729864053.62370,131886.00000,-124.59887
1729864056.02157,131999.00000,-131.74908
1729864060.43770,132240.00000,-130.09895
1729864061.82734,132312.00000,-143.69901
1729864063.80269,132419.00000,-108.39895
1729864066.34480,132562.00000,-137.89874
1729864068.08599,132652.00000,-151.09911
1729864070.48921,132768.00000,-151.59868
1729864072.71695,132886.00000,-140.99875
1729864075.09626,132999.00000,-138.09914
1729864079.57880,133240.00000,-121.49913
1729864081.02408,133312.00000,-152.99951
1729864083.07683,133419.00000,-122.99874
1729864085.73176,133562.00000, -99.29906
1729864087.43016,133652.00000,-154.89886
1729864089.81615,133768.00000,-109.94909
1729864092.04487,133886.00000, -98.09914
1729864094.35618,133999.00000,-146.99876
1729864098.77223,134240.00000,-110.59901
1729864100.20135,134312.00000,-119.59892
1729864102.18627,134419.00000,-175.29852
1729864104.82716,134562.00000,-180.19833
1729864106.57847,134652.00000,-149.89885
1729864109.06838,134768.00000,-101.29904
1729864111.34349,134886.00000,-110.99888
1729864113.74028,134999.00000,-123.84990
1729864118.31350,135240.00000,-138.89893
1729864119.81368,135312.00000,-100.59899
1729864122.22709,135419.00000, -96.09916
1729864125.04550,135562.00000,-103.29916
1729864126.86304,135652.00000,-105.29906
1729864128.28208,135724.00000,  14.70036
1729864129.48116,135768.00000,-142.19872
1729864131.74991,135886.00000, -95.39912
1729864133.92328,135999.00000,-102.49899
1729864138.53472,136240.00000, -99.69917
1729864140.01300,136312.00000, -96.99916
1729864141.92639,136419.00000, -96.09913
1729864144.54772,136562.00000,-105.09906
1729864146.28565,136652.00000,-131.79865
1729864147.74765,136724.00000, -95.69914
1729864148.95210,136768.00000,-144.99959
1729864151.22607,136886.00000,-122.09885
1729864153.42480,136999.00000,-111.59917
1729864157.80244,137240.00000,-108.69904
1729864159.19083,137312.00000,-114.89888
1729864161.11450,137419.00000,-178.69844
1729864163.75069,137562.00000, -97.89910
1729864165.45849,137652.00000,-100.39922
1729864166.87298,137724.00000,-166.59863
1729864168.07136,137768.00000,-122.39919
1729864170.07940,137877.00000,  29.20026
1729864170.45568,137886.00000, -94.59911
1729864172.59948,137999.00000,-108.39909
1729864178.21691,138312.00000, -94.99911
1729864180.19156,138419.00000,-117.29906
1729864182.74768,138562.00000, -94.39912
1729864184.42656,138652.00000,-184.79831
1729864185.85445,138724.00000,-112.49908
1729864187.03834,138768.00000,-134.84900
1729864189.13774,138877.00000, -96.39915
1729864189.50527,138886.00000, -99.89914
1729864191.59230,138999.00000,-106.79909
1729864197.16901,139312.00000,-130.59891
1729864199.22052,139419.00000,-186.99832
1729864200.84782,139510.00000,  47.40019
1729864201.90941,139562.00000, -94.09914
1729864203.60911,139652.00000,-113.99911
1729864205.03485,139724.00000,-158.69887
1729864206.19395,139768.00000,-109.69911
1729864208.19809,139877.00000,-106.19908
1729864208.56414,139886.00000,-134.29901
1729864209.87367,139964.00000,  86.30000
1729864214.65112,140238.00000,  10.00062
1729864216.07799,140312.00000,-175.89864
1729864218.00676,140419.00000,-176.89859
1729864219.63423,140510.00000,-173.09859
1729864222.04569,140652.00000,-128.29889
1729864223.37979,140724.00000,-159.69879
1729864224.26590,140768.00000,-182.79837
1729864226.24574,140877.00000,-140.89891
1729864226.60285,140886.00000,-167.69843
1729864228.10284,140964.00000,-152.49860
1729864232.96135,141238.00000,-158.19878
1729864234.41916,141312.00000,-138.19942
1729864236.37052,141419.00000,-154.50005
1729864238.10141,141510.00000,-119.69876
1729864240.71868,141652.00000,-105.49905
1729864242.18991,141724.00000,-188.39830
1729864243.12233,141768.00000, -99.49915
1729864243.43038,141782.00000,  66.09990
1729864245.21571,141877.00000,-145.49881
1729864245.58530,141886.00000, -92.89914
1729864247.11281,141964.00000,-113.39909
1729864251.15894,142194.00000,  29.80012
1729864252.10968,142238.00000, -94.19916
1729864253.55416,142312.00000, -94.29911
1729864256.90088,142510.00000,-116.99893
1729864260.61629,142724.00000,-170.99870
1729864261.58220,142768.00000,-152.09943
1729864262.03437,142782.00000,-182.39825
1729864263.82571,142877.00000,-159.79933
1729864264.18412,142886.00000,-154.09978
1729864265.63070,142964.00000,-103.89917
1729864269.59037,143194.00000,-121.09880
1729864270.48795,143238.00000,-156.89938
1729864271.86150,143312.00000,-144.59904
1729864275.19816,143510.00000,-107.49903
1729864278.76571,143724.00000,-156.10081
1729864279.65444,143768.00000,-187.89828
1729864280.08509,143782.00000,-171.49864
1729864281.82386,143877.00000,-198.29816
1729864282.20577,143886.00000,-195.89827
1729864283.75392,143964.00000,-197.69820
1729864287.99899,144194.00000,-185.09898
1729864288.97849,144238.00000,-176.39969
1729864290.48971,144312.00000,-151.10045
1729864290.96036,144335.00000,  51.09993
1729864294.16570,144510.00000,-145.09993
1729864297.78644,144724.00000,-123.49886
1729864298.70009,144768.00000,-123.09898
1729864299.14688,144782.00000,-105.49900
1729864300.90416,144877.00000,-170.89832
1729864301.25963,144886.00000,-100.29903
1729864306.36232,145194.00000,-175.69846
1729864307.29534,145238.00000,-151.59894
1729864308.70343,145312.00000,-180.79839
1729864309.30697,145335.00000,-167.19891
1729864312.49913,145510.00000,-117.19897
1729864316.08357,145724.00000,-158.19868
1729864316.98952,145768.00000,-136.89929
1729864317.43742,145782.00000,-152.99899
1729864319.22172,145877.00000,-183.49835
1729864319.59230,145886.00000,-147.19849
1729864325.09829,146194.00000, -97.99911
1729864325.60730,146209.00000,  36.25014
1729864326.31254,146238.00000,-154.29889
1729864327.80363,146312.00000, -99.89913
1729864328.40041,146335.00000,-124.39893
1729864335.94487,146768.00000,-181.29843
1729864336.39948,146782.00000, -95.89918
1729864338.20514,146877.00000,-109.49892
1729864338.57236,146886.00000,-141.89890
1729864344.43458,147194.00000,-115.29889
1729864345.11883,147209.00000, -97.04910
1729864345.83890,147238.00000,-131.49908
1729864347.33935,147312.00000,-111.49905
1729864347.96110,147335.00000,-137.29893
1729864355.76605,147768.00000,-128.79878
1729864356.22393,147782.00000, -94.59917
1729864358.03268,147877.00000,-113.79890
1729864358.40588,147886.00000,-179.59840
1729864364.08903,148194.00000, -93.29913
1729864364.74365,148209.00000,-105.29909
1729864364.86799,148211.00000,  49.79992
1729864365.48783,148238.00000, -97.79912
1729864366.75906,148312.00000,-120.89899
1729864367.30575,148335.00000,-104.89907
1729864375.09452,148768.00000,-185.59833
1729864377.11418,148877.00000,-177.89848
1729864377.48109,148886.00000,-181.29839
1729864383.06483,149194.00000,-179.79877
1729864383.74896,149209.00000,-129.79918
1729864383.99946,149211.00000,-119.39893
1729864384.68413,149238.00000,-126.19877
